step,replica,lambda,beta,phi,syndrome,E0_II,E0_IX,E0_XI,E0_XX,U_II,U_IX,U_XI,U_XX,F_II,F_IX,F_XI,F_XX,g_II,g_IX,g_XI,g_XX,Z_II,Z_IX,Z_XI,Z_XX,delta_E0_IX,delta_E0_XI,delta_E0_XX,delta_U_IX,delta_U_XI,delta_U_XX,delta_F_IX,delta_F_XI,delta_F_XX,delta_S_IX,delta_S_XI,delta_S_XX
1,2,0.5714285714285714,1.6582280766035322,-3.890617624731037,"(0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0)",5.0,9.0,9.0,12.0,6.056666666666667,13.388666666666667,14.178,15.740333333333334,0.0,4.206104728683064,3.890617624731037,5.903006368984272,2.0,2.0,4.0,9.0,0.19810933798760658,0.012423373378934715,0.016412108671541036,0.013714938552264584,4.0,4.0,7.0,7.332000000000001,8.121333333333334,9.683666666666667,4.206104728683064,3.890617624731037,5.903006368984272,5.18344730341996,7.015491572131936,6.269197053717216
1,3,0.8571428571428571,1.6582280766035322,-2.8359385061201734,"(0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0)",6.0,9.0,10.0,11.0,7.757666666666666,12.750333333333334,13.052,16.39,0.0,3.4959224929865824,2.8359385061201734,5.001676497946421,6.0,6.0,12.0,5.0,0.12874985985728166,0.1173600534531428,0.12978748175837326,0.028309101819066713,3.0,4.0,5.0,4.9926666666666675,5.294333333333333,8.632333333333335,3.4959224929865824,2.8359385061201734,5.001676497946421,2.4819432122890706,4.0765793258617515,6.02045710095111
1,4,1.1428571428571428,1.6582280766035322,-2.0654336179481394,"(1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1)",9.0,12.0,13.0,15.0,12.712333333333333,16.467,16.840333333333334,19.631333333333334,0.0,2.2423665537217365,2.0654336179481394,3.629391428396762,15.0,5.0,8.0,8.0,0.0776782399016578,0.02469088229618582,0.04155509060709304,0.030532484095189667,3.0,4.0,6.0,3.7546666666666653,4.128,6.9190000000000005,2.2423665537217365,2.0654336179481394,3.629391428396762,2.5077385075359735,3.420205484576963,5.454921294468131
1,5,1.4285714285714284,1.6582280766035322,-2.365996669210734,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0)",7.0,10.0,8.0,12.0,9.048666666666668,12.752666666666666,11.612666666666666,16.792666666666666,0.0,2.365996669210734,2.5347398007615496,3.7071623251894668,10.0,15.0,1.0,5.0,0.167996862013443,0.008947452275004375,0.13761219185688628,0.02173743897306586,3.0,1.0,5.0,3.703999999999999,2.5639999999999983,7.743999999999998,2.365996669210734,2.5347398007615496,3.7071623251894668,2.2187146897038024,0.048520083904208915,6.6939975730617425
1,6,1.7142857142857142,1.6582280766035322,-2.2744901165168274,"(0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0)",5.0,9.0,10.0,12.0,8.289666666666667,11.845,13.467333333333332,16.019666666666666,0.0,2.8265510927309574,2.2744901165168274,4.149734186456746,1.0,3.0,14.0,1.0,0.3497732815430113,0.00767620851055646,0.058106175421876224,0.020186805234150087,4.0,5.0,7.0,3.5553333333333335,5.177666666666665,7.729999999999999,2.8265510927309574,2.2744901165168274,4.149734186456746,1.2084871730968907,4.814128866795444,5.936897293721209
1,7,2.0,1.6582280766035322,-2.0326836134352195,"(1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0)",7.0,10.0,9.0,12.0,8.583,13.278,11.991333333333333,17.841,0.0,2.2928319615197053,2.0326836134352195,3.498981002550098,10.0,8.0,3.0,6.0,0.23616516962889092,0.025918661773854816,0.013730037346375843,0.06778692983005158,3.0,2.0,5.0,4.695,3.408333333333333,9.258000000000001,2.2928319615197053,2.0326836134352195,3.498981002550098,3.9833424861276594,2.281140989106837,9.549766995264555
2,0,0.0,1.6582280766035322,-3.302720497305866,"(1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0)",6.0,11.0,10.0,13.0,9.436666666666667,16.596666666666668,15.123,17.593333333333334,0.0,3.302720497305866,3.624269346115697,4.743038979887288,1.0,2.0,4.0,5.0,0.10323251464456878,0.01608698772606402,0.039829238429519756,0.02531436827095759,5.0,4.0,7.0,7.16,5.686333333333332,8.156666666666666,3.302720497305866,3.624269346115697,4.743038979887288,6.396249170674723,3.4193723993573095,5.660573273288733
2,1,0.2857142857142857,1.6582280766035322,-3.5001417622037194,"(1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",5.0,10.0,9.0,12.0,7.195666666666667,13.022,13.991,16.423,0.0,3.5001417622037194,4.218854660116505,5.655119696288448,1.0,5.0,2.0,3.0,0.14853545798787848,0.06568186422396785,0.03787713850549045,0.01924636473395795,5.0,4.0,7.0,5.826333333333333,6.795333333333333,9.22733333333333,3.5001417622037194,4.218854660116505,5.655119696288448,3.8573561748056084,4.272389274698361,5.923544948573843
2,2,0.5714285714285714,1.6582280766035322,-3.890617624731037,"(0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0)",5.0,9.0,9.0,12.0,6.056666666666667,13.388666666666667,14.178,15.740333333333334,0.0,4.206104728683064,3.890617624731037,5.903006368984272,2.0,2.0,4.0,9.0,0.19810933798760658,0.012423373378934715,0.016412108671541036,0.013714938552264584,4.0,4.0,7.0,7.332000000000001,8.121333333333334,9.683666666666667,4.206104728683064,3.890617624731037,5.903006368984272,5.18344730341996,7.015491572131936,6.269197053717216
2,3,0.8571428571428571,1.6582280766035322,-2.4808105387591204,"(0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1)",7.0,10.0,10.0,12.0,9.633,13.117333333333333,12.086666666666666,16.310333333333332,0.0,2.4808105387591204,3.0968146320827232,4.629505630909165,8.0,6.0,13.0,8.0,0.0828871531266014,0.08578915962113565,0.07243113353437161,0.07251621475901378,3.0,3.0,5.0,3.4843333333333337,2.453666666666667,6.677333333333333,2.4808105387591204,3.0968146320827232,4.629505630909165,1.6640696734745994,-1.0664860136633423,3.3957653922062594
2,4,1.1428571428571428,1.6582280766035322,-1.7901585448537505,"(1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1)",8.0,11.0,12.0,16.0,12.759333333333334,16.265333333333334,16.387666666666668,19.314333333333334,0.0,1.9003293757876485,1.7901585448537505,2.584164209822537,4.0,2.0,9.0,6.0,0.09733568939484237,0.02709504204868259,0.11771511399056805,0.010876110221956082,3.0,4.0,8.0,3.5060000000000002,3.628333333333334,6.555,1.9003293757876485,1.7901585448537505,2.584164209822537,2.662568110846441,3.0481130439616044,6.584551394854441
2,5,1.4285714285714284,1.6582280766035322,-2.365996669210734,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0)",7.0,10.0,8.0,12.0,9.048666666666668,12.752666666666666,11.612666666666666,16.792666666666666,0.0,2.365996669210734,2.5347398007615496,3.7071623251894668,10.0,15.0,1.0,5.0,0.167996862013443,0.008947452275004375,0.13761219185688628,0.02173743897306586,3.0,1.0,5.0,3.703999999999999,2.5639999999999983,7.743999999999998,2.365996669210734,2.5347398007615496,3.7071623251894668,2.2187146897038024,0.048520083904208915,6.6939975730617425
2,6,1.7142857142857142,1.6582280766035322,-2.8717470201966067,"(0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0)",6.0,10.0,11.0,13.0,8.404666666666667,15.136333333333333,14.952,18.525666666666666,0.0,2.8717470201966067,3.5243426797439272,5.314335401790018,2.0,1.0,11.0,8.0,0.17056302836576206,0.009183254602244244,0.03207862880900981,0.020725831288365113,4.0,5.0,7.0,6.731666666666666,6.547333333333333,10.120999999999999,2.8717470201966067,3.5243426797439272,5.314335401790018,6.400627131210232,5.012807977092014,7.970546191568026
2,7,2.0,1.6582280766035322,-2.0326836134352195,"(1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0)",7.0,10.0,9.0,12.0,8.583,13.278,11.991333333333333,17.841,0.0,2.2928319615197053,2.0326836134352195,3.498981002550098,10.0,8.0,3.0,6.0,0.23616516962889092,0.025918661773854816,0.013730037346375843,0.06778692983005158,3.0,2.0,5.0,4.695,3.408333333333333,9.258000000000001,2.2928319615197053,2.0326836134352195,3.498981002550098,3.9833424861276594,2.281140989106837,9.549766995264555
3,0,0.0,1.6582280766035322,-2.031605765185426,"(1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0)",7.0,13.0,10.0,14.0,12.978666666666667,17.503333333333334,15.976,19.143,0.0,2.430068759615052,2.031605765185426,3.0075006254012164,1.0,13.0,1.0,5.0,0.11753878392955938,0.06100354826167106,0.022519425168081152,0.052098342792775344,6.0,3.0,7.0,4.524666666666667,2.9973333333333336,6.164333333333333,2.430068759615052,2.031605765185426,3.0075006254012164,3.473321058667983,1.6013965678529114,5.234748629433395
3,1,0.2857142857142857,1.6582280766035322,-1.9778883878816778,"(1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",6.0,10.0,9.0,11.0,7.917333333333334,13.377333333333333,13.265,14.867,0.0,2.999117361236166,1.9778883878816778,4.590012165551392,4.0,12.0,5.0,2.0,0.17884508653109857,0.018128525242770956,0.07927897023566917,0.012676588475033003,4.0,3.0,5.0,5.459999999999999,5.347666666666667,6.949666666666667,2.999117361236166,1.9778883878816778,4.590012165551392,4.080704684824376,5.587860953809994,3.9128453448332503
3,2,0.5714285714285714,1.6582280766035322,-3.890617624731037,"(0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0)",5.0,9.0,9.0,12.0,6.056666666666667,13.388666666666667,14.178,15.740333333333334,0.0,4.206104728683064,3.890617624731037,5.903006368984272,2.0,2.0,4.0,9.0,0.19810933798760658,0.012423373378934715,0.016412108671541036,0.013714938552264584,4.0,4.0,7.0,7.332000000000001,8.121333333333334,9.683666666666667,4.206104728683064,3.890617624731037,5.903006368984272,5.18344730341996,7.015491572131936,6.269197053717216
3,3,0.8571428571428571,1.6582280766035322,-2.4808105387591204,"(0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1)",7.0,10.0,10.0,12.0,9.633,13.117333333333333,12.086666666666666,16.310333333333332,0.0,2.4808105387591204,3.0968146320827232,4.629505630909165,8.0,6.0,13.0,8.0,0.0828871531266014,0.08578915962113565,0.07243113353437161,0.07251621475901378,3.0,3.0,5.0,3.4843333333333337,2.453666666666667,6.677333333333333,2.4808105387591204,3.0968146320827232,4.629505630909165,1.6640696734745994,-1.0664860136633423,3.3957653922062594
3,4,1.1428571428571428,1.6582280766035322,-1.7901585448537505,"(1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1)",8.0,11.0,12.0,16.0,12.759333333333334,16.265333333333334,16.387666666666668,19.314333333333334,0.0,1.9003293757876485,1.7901585448537505,2.584164209822537,4.0,2.0,9.0,6.0,0.09733568939484237,0.02709504204868259,0.11771511399056805,0.010876110221956082,3.0,4.0,8.0,3.5060000000000002,3.628333333333334,6.555,1.9003293757876485,1.7901585448537505,2.584164209822537,2.662568110846441,3.0481130439616044,6.584551394854441
3,5,1.4285714285714284,1.6582280766035322,-2.365996669210734,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0)",7.0,10.0,8.0,12.0,9.048666666666668,12.752666666666666,11.612666666666666,16.792666666666666,0.0,2.365996669210734,2.5347398007615496,3.7071623251894668,10.0,15.0,1.0,5.0,0.167996862013443,0.008947452275004375,0.13761219185688628,0.02173743897306586,3.0,1.0,5.0,3.703999999999999,2.5639999999999983,7.743999999999998,2.365996669210734,2.5347398007615496,3.7071623251894668,2.2187146897038024,0.048520083904208915,6.6939975730617425
3,6,1.7142857142857142,1.6582280766035322,-1.9018402058129975,"(0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0)",7.0,11.0,10.0,14.0,10.711333333333334,15.880666666666666,13.886666666666667,17.935666666666666,0.0,1.9018402058129975,2.4587192558274813,3.62955725120442,2.0,7.0,2.0,5.0,0.0930351602896914,0.05518030745339696,0.09736807810542927,0.03634546543925785,4.0,3.0,7.0,5.1693333333333324,3.1753333333333327,7.224333333333332,1.9018402058129975,2.4587192558274813,3.62955725120442,5.418248844163305,1.1883095834095425,5.960958628489007
3,7,2.0,1.6582280766035322,-2.0326836134352195,"(1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0)",7.0,10.0,9.0,12.0,8.583,13.278,11.991333333333333,17.841,0.0,2.2928319615197053,2.0326836134352195,3.498981002550098,10.0,8.0,3.0,6.0,0.23616516962889092,0.025918661773854816,0.013730037346375843,0.06778692983005158,3.0,2.0,5.0,4.695,3.408333333333333,9.258000000000001,2.2928319615197053,2.0326836134352195,3.498981002550098,3.9833424861276594,2.281140989106837,9.549766995264555
4,0,0.0,1.6582280766035322,-2.031605765185426,"(1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0)",7.0,13.0,10.0,14.0,12.978666666666667,17.503333333333334,15.976,19.143,0.0,2.430068759615052,2.031605765185426,3.0075006254012164,1.0,13.0,1.0,5.0,0.11753878392955938,0.06100354826167106,0.022519425168081152,0.052098342792775344,6.0,3.0,7.0,4.524666666666667,2.9973333333333336,6.164333333333333,2.430068759615052,2.031605765185426,3.0075006254012164,3.473321058667983,1.6013965678529114,5.234748629433395
4,1,0.2857142857142857,1.6582280766035322,-1.9778883878816778,"(1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",6.0,10.0,9.0,11.0,7.917333333333334,13.377333333333333,13.265,14.867,0.0,2.999117361236166,1.9778883878816778,4.590012165551392,4.0,12.0,5.0,2.0,0.17884508653109857,0.018128525242770956,0.07927897023566917,0.012676588475033003,4.0,3.0,5.0,5.459999999999999,5.347666666666667,6.949666666666667,2.999117361236166,1.9778883878816778,4.590012165551392,4.080704684824376,5.587860953809994,3.9128453448332503
4,2,0.5714285714285714,1.6582280766035322,-1.385127124765134,"(1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0)",6.0,10.0,9.0,12.0,8.350666666666667,13.734666666666667,13.826666666666666,19.608333333333334,0.0,2.1254891114557988,1.385127124765134,3.9451825408294976,4.0,6.0,1.0,1.0,0.15682064056407807,0.032779064215607334,0.04118977635174449,0.011072846322016421,4.0,3.0,6.0,5.384,5.475999999999999,11.257666666666667,2.1254891114557988,1.385127124765134,3.9451825408294976,5.403354243302318,6.783600259530272,12.125766487180831
4,3,0.8571428571428571,1.6582280766035322,-2.4808105387591204,"(0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1)",7.0,10.0,10.0,12.0,9.633,13.117333333333333,12.086666666666666,16.310333333333332,0.0,2.4808105387591204,3.0968146320827232,4.629505630909165,8.0,6.0,13.0,8.0,0.0828871531266014,0.08578915962113565,0.07243113353437161,0.07251621475901378,3.0,3.0,5.0,3.4843333333333337,2.453666666666667,6.677333333333333,2.4808105387591204,3.0968146320827232,4.629505630909165,1.6640696734745994,-1.0664860136633423,3.3957653922062594
4,4,1.1428571428571428,1.6582280766035322,-1.7901585448537505,"(1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1)",8.0,11.0,12.0,16.0,12.759333333333334,16.265333333333334,16.387666666666668,19.314333333333334,0.0,1.9003293757876485,1.7901585448537505,2.584164209822537,4.0,2.0,9.0,6.0,0.09733568939484237,0.02709504204868259,0.11771511399056805,0.010876110221956082,3.0,4.0,8.0,3.5060000000000002,3.628333333333334,6.555,1.9003293757876485,1.7901585448537505,2.584164209822537,2.662568110846441,3.0481130439616044,6.584551394854441
4,5,1.4285714285714284,1.6582280766035322,-2.074507810478442,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0)",7.0,9.0,9.0,14.0,8.458333333333334,11.444666666666667,13.940666666666667,18.27166666666667,0.0,3.2970456723326,2.074507810478442,4.348316211008222,9.0,1.0,2.0,17.0,0.14699001813009963,0.07050275407145089,0.13216735021210754,0.03140758338143118,2.0,2.0,7.0,2.9863333333333326,5.482333333333333,9.813333333333334,3.2970456723326,2.074507810478442,4.348316211008222,-0.5152319242757399,5.6509519621640925,9.06224483135854
4,6,1.7142857142857142,1.6582280766035322,-1.9018402058129975,"(0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0)",7.0,11.0,10.0,14.0,10.711333333333334,15.880666666666666,13.886666666666667,17.935666666666666,0.0,1.9018402058129975,2.4587192558274813,3.62955725120442,2.0,7.0,2.0,5.0,0.0930351602896914,0.05518030745339696,0.09736807810542927,0.03634546543925785,4.0,3.0,7.0,5.1693333333333324,3.1753333333333327,7.224333333333332,1.9018402058129975,2.4587192558274813,3.62955725120442,5.418248844163305,1.1883095834095425,5.960958628489007
4,7,2.0,1.6582280766035322,-2.0326836134352195,"(1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0)",7.0,10.0,9.0,12.0,8.583,13.278,11.991333333333333,17.841,0.0,2.2928319615197053,2.0326836134352195,3.498981002550098,10.0,8.0,3.0,6.0,0.23616516962889092,0.025918661773854816,0.013730037346375843,0.06778692983005158,3.0,2.0,5.0,4.695,3.408333333333333,9.258000000000001,2.2928319615197053,2.0326836134352195,3.498981002550098,3.9833424861276594,2.281140989106837,9.549766995264555
5,0,0.0,1.6582280766035322,-2.7846255595274996,"(1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0)",6.0,10.0,10.0,14.0,8.52,15.552333333333333,16.444,17.994666666666667,0.0,2.7846255595274996,3.0842028863223354,4.292747145685598,1.0,1.0,3.0,20.0,0.19408788429740564,0.10627359464315655,0.0403602037385195,0.025751796139816867,4.0,4.0,8.0,7.032333333333334,7.9239999999999995,9.474666666666668,2.7846255595274996,3.0842028863223354,4.292747145685598,7.04366829173192,8.025487458965038,8.592804440390736
5,1,0.2857142857142857,1.6582280766035322,-1.9778883878816778,"(1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",6.0,10.0,9.0,11.0,7.917333333333334,13.377333333333333,13.265,14.867,0.0,2.999117361236166,1.9778883878816778,4.590012165551392,4.0,12.0,5.0,2.0,0.17884508653109857,0.018128525242770956,0.07927897023566917,0.012676588475033003,4.0,3.0,5.0,5.459999999999999,5.347666666666667,6.949666666666667,2.999117361236166,1.9778883878816778,4.590012165551392,4.080704684824376,5.587860953809994,3.9128453448332503
