step,replica,lambda,beta,phi,syndrome,E0_II,E0_IX,E0_XI,E0_XX,U_II,U_IX,U_XI,U_XX,F_II,F_IX,F_XI,F_XX,g_II,g_IX,g_XI,g_XX,Z_II,Z_IX,Z_XI,Z_XX,delta_E0_IX,delta_E0_XI,delta_E0_XX,delta_U_IX,delta_U_XI,delta_U_XX,delta_F_IX,delta_F_XI,delta_F_XX,delta_S_IX,delta_S_XI,delta_S_XX
0,0,0.0,1.6582280766035322,2.6375867910237814,"(0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0)",9.0,12.0,12.0,14.0,13.406666666666666,16.490666666666666,16.581333333333333,17.688,0.0,2.8821662199446005,2.6375867910237814,3.4482760729188415,2.0,3.0,1.0,1.0,0.08555737086534734,0.047318110868562316,0.06669702141955515,0.024863254933731132,3.0,3.0,5.0,3.0839999999999996,3.174666666666667,4.2813333333333325,2.8821662199446005,2.6375867910237814,3.4482760729188415,0.3346864408948848,0.8906009291697665,1.3813989386377292
0,1,0.2857142857142857,1.6582280766035322,2.9021570806458756,"(1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1)",6.0,10.0,9.0,13.0,7.807333333333333,15.564333333333334,12.380666666666666,18.845,0.0,2.9021570806458756,3.313406856021755,4.418588231943401,2.0,1.0,2.0,7.0,0.142372855481146,0.025290705238396025,0.030712130993780562,0.0118510909576774,4.0,3.0,7.0,7.757000000000001,4.573333333333333,11.037666666666667,2.9021570806458756,3.313406856021755,4.418588231943401,8.050436836372867,2.0892454591342426,10.97594170169908
0,2,0.5714285714285714,1.6582280766035322,3.2970088228197865,"(0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1)",6.0,10.0,10.0,14.0,7.872333333333334,14.904666666666667,15.688333333333333,18.410333333333334,0.0,3.2970088228197865,3.9618753701339733,4.182576314751699,1.0,3.0,4.0,20.0,0.16299481221245984,0.07731647167234333,0.02358003755137609,0.006634447454751002,4.0,4.0,8.0,7.032333333333334,7.815999999999999,10.538,3.2970088228197865,3.9618753701339733,4.182576314751699,6.19401997855891,6.3910176719730405,10.538741993589822
0,3,0.8571428571428571,1.6582280766035322,3.026607097794971,"(0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0)",7.0,11.0,9.0,13.0,9.197666666666667,16.124333333333333,12.012333333333334,17.128,0.0,3.5080275579457894,3.026607097794971,4.935227613965637,12.0,5.0,5.0,6.0,0.2848380244700686,0.03448376554971672,0.07702873851322552,0.02063595493884956,4.0,2.0,6.0,6.926666666666666,2.8146666666666675,7.9303333333333335,3.5080275579457894,3.026607097794971,4.935227613965637,5.668883353855833,-0.35144557346441013,4.9665683962513345
0,4,1.1428571428571428,1.6582280766035322,3.14560338704768,"(1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0)",6.0,11.0,9.0,14.0,8.436333333333334,15.096,14.249,16.577333333333332,0.0,3.14560338704768,3.686277863802465,4.147615339469974,1.0,2.0,1.0,29.0,0.17337899347073998,0.08015980590654327,0.03460210512253032,0.033618639218647245,5.0,3.0,8.0,6.659666666666666,5.812666666666667,8.140999999999998,3.14560338704768,3.686277863802465,4.147615339469974,5.8271183932256925,3.5260376146847925,6.6219425647687515
0,5,1.4285714285714284,1.6582280766035322,1.6663257570442804,"(0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1)",8.0,11.0,12.0,13.0,12.127666666666666,16.436,15.055,17.44,0.0,1.6663257570442804,2.0585888209430503,2.305600317709553,1.0,2.0,41.0,2.0,0.04944190622750398,0.05970116617272476,0.10230097700133477,0.017265782057846728,3.0,4.0,5.0,4.308333333333334,2.9273333333333333,5.312333333333335,1.6663257570442804,2.0585888209430503,2.305600317709553,4.381051141601757,1.4405765418408125,4.985849105358162
0,6,1.7142857142857142,1.6582280766035322,3.223015001090457,"(0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0)",4.0,7.0,8.0,11.0,4.3773333333333335,10.706666666666667,13.379666666666667,14.791666666666666,0.0,3.223015001090457,4.352618391629189,5.9054200120735505,2.0,2.0,2.0,2.0,0.3017013654566933,0.11378107341296351,0.028439184911975356,0.021762165722408945,3.0,4.0,7.0,6.3293333333333335,9.002333333333333,10.414333333333332,3.223015001090457,4.352618391629189,5.9054200120735505,5.150984273393397,7.710287864536767,7.476806664284651
0,7,2.0,1.6582280766035322,3.4645451328259638,"(0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1)",7.0,10.0,9.0,12.0,8.816,14.982333333333333,13.187666666666667,17.809666666666665,0.0,3.4645451328259638,3.8570569309362237,4.802486456433526,6.0,2.0,1.0,5.0,0.1624794424347335,0.03948756050311595,0.08771653362602927,0.013444146327865277,3.0,2.0,5.0,6.166333333333332,4.371666666666666,8.993666666666664,3.4645451328259638,3.8570569309362237,4.802486456433526,4.4801810511174525,0.8533403122817436,6.949932698713686
1,0,0.0,1.6582280766035322,2.6375867910237814,"(0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0)",9.0,12.0,12.0,14.0,13.406666666666666,16.490666666666666,16.581333333333333,17.688,0.0,2.8821662199446005,2.6375867910237814,3.4482760729188415,2.0,3.0,1.0,1.0,0.08555737086534734,0.047318110868562316,0.06669702141955515,0.024863254933731132,3.0,3.0,5.0,3.0839999999999996,3.174666666666667,4.2813333333333325,2.8821662199446005,2.6375867910237814,3.4482760729188415,0.3346864408948848,0.8906009291697665,1.3813989386377292
1,1,0.2857142857142857,1.6582280766035322,2.9021570806458756,"(1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1)",6.0,10.0,9.0,13.0,7.807333333333333,15.564333333333334,12.380666666666666,18.845,0.0,2.9021570806458756,3.313406856021755,4.418588231943401,2.0,1.0,2.0,7.0,0.142372855481146,0.025290705238396025,0.030712130993780562,0.0118510909576774,4.0,3.0,7.0,7.757000000000001,4.573333333333333,11.037666666666667,2.9021570806458756,3.313406856021755,4.418588231943401,8.050436836372867,2.0892454591342426,10.97594170169908
