step,replica,lambda,beta,phi,syndrome,E0_II,E0_IX,E0_XI,E0_XX,U_II,U_IX,U_XI,U_XX,F_II,F_IX,F_XI,F_XX,g_II,g_IX,g_XI,g_XX,Z_II,Z_IX,Z_XI,Z_XX,delta_E0_IX,delta_E0_XI,delta_E0_XX,delta_U_IX,delta_U_XI,delta_U_XX,delta_F_IX,delta_F_XI,delta_F_XX,delta_S_IX,delta_S_XI,delta_S_XX
0,0,0.0,1.6582280766035322,-0.2793076274560242,"(0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0)",3.0,7.0,7.0,10.0,4.929,10.891,10.822,14.616,0.0,3.3859082724821423,4.562697464178449,6.223762953268615,1.0,2.0,2.0,6.0,0.1738959013498316,0.06373849091647374,0.13484872378324794,0.01621327863595623,4.0,4.0,7.0,5.962,5.892999999999999,9.687,3.3859082724821423,4.562697464178449,6.223762953268615,4.271747630476208,2.205945015276171,5.742836906823481
0,1,0.2857142857142857,1.6582280766035322,-0.3240660674917143,"(0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0)",7.0,10.0,11.0,13.0,10.526333333333334,13.645333333333333,15.453333333333333,16.892333333333333,0.0,2.45808360173145,2.6596596491990145,3.8354078421583444,2.0,4.0,4.0,6.0,0.12634020352061293,0.08152816478707806,0.04514647595146125,0.03339101955624404,3.0,4.0,6.0,3.1189999999999998,4.927,6.366,2.45808360173145,2.6596596491990145,3.8354078421583444,1.0959501278965917,3.7597674289142953,4.196298966565751
0,2,0.5714285714285714,1.6582280766035322,0.5733676576081881,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3.0,7.0,8.0,12.0,4.937666666666667,10.5,10.266,14.612,0.0,5.062680866409026,5.555239091807697,7.4610314078699345,1.0,2.0,11.0,76.0,0.28760900521347466,0.018995987425704308,0.05162089165366715,0.012239583845757308,4.0,5.0,9.0,5.562333333333333,5.328333333333333,9.674333333333333,5.062680866409026,5.555239091807697,7.4610314078699345,0.8285377491981043,-0.3762614994452097,3.6701593948040663
0,3,0.8571428571428571,1.6582280766035322,-0.18827277531579933,"(1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0)",6.0,10.0,10.0,13.0,8.355333333333334,15.072666666666667,14.514666666666667,18.659333333333333,0.0,3.3895471618724677,3.609649301906978,5.712835245732458,1.0,1.0,1.0,7.0,0.16947170715646204,0.026619922422744975,0.06725912661551114,0.013882047880988716,4.0,4.0,7.0,6.7173333333333325,6.159333333333333,10.303999999999998,3.3895471618724677,3.609649301906978,5.712835245732458,5.5182284624493825,4.227957647378863,7.613198299838993
0,4,1.1428571428571428,1.6582280766035322,-1.218715545602887,"(1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0)",5.0,9.0,9.0,10.0,6.056,12.820666666666666,12.462333333333333,15.231333333333334,0.0,4.241775057086445,4.086509634847135,5.847492577930867,4.0,7.0,8.0,1.0,0.34335942414945886,0.011163183693528502,0.005074510169786496,0.003134435979334515,4.0,4.0,5.0,6.764666666666666,6.406333333333333,9.175333333333334,4.241775057086445,4.086509634847135,5.847492577930867,4.1835297012333985,3.8467967896000608,5.51831897507388
0,5,1.4285714285714284,1.6582280766035322,-1.26567084141805,"(0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5.0,8.0,8.0,11.0,6.973,11.925,9.746333333333334,15.614,0.0,2.963880014608341,3.585374685341141,5.3644691639726645,8.0,2.0,7.0,6.0,0.2566949284050743,0.009500175761085467,0.024997416828393414,0.013607740918985275,3.0,3.0,6.0,4.952000000000001,2.7733333333333343,8.641000000000002,2.963880014608341,3.585374685341141,5.3644691639726645,3.296756379433055,-1.346549769262437,5.433235426157775
0,6,1.7142857142857142,1.6582280766035322,0.3589488432754815,"(1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2.0,6.0,6.0,11.0,3.6013333333333333,8.481666666666667,8.093666666666667,13.423666666666668,0.0,4.6731723035930575,4.3012317460108855,7.023553991749107,1.0,1.0,2.0,32.0,0.4726170831813556,0.05022018932124313,0.054965995081226966,0.0037362795847114077,4.0,4.0,9.0,4.8803333333333345,4.492333333333335,9.822333333333335,4.6731723035930575,4.3012317460108855,7.023553991749107,0.3435202358934268,0.3168900175815867,4.6410144844329135
0,7,2.0,1.6582280766035322,-0.07577756082649545,"(1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0)",6.0,10.0,9.0,12.0,7.307666666666667,14.372,13.349,15.919333333333332,0.0,1.6606877815838275,2.5695718027484267,3.578548313092457,3.0,5.0,5.0,8.0,0.1427703710295358,0.0402618413211955,0.02697397033650656,0.019129335424513665,4.0,3.0,6.0,7.064333333333333,6.041333333333333,8.611666666666665,1.6606877815838275,2.5695718027484267,3.578548313092457,8.960476769924815,5.7569724452879445,8.346058166765296
1,0,0.0,1.6582280766035322,-0.4437021443576953,"(0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0)",4.0,8.0,8.0,11.0,6.056333333333333,10.057,11.629666666666667,14.918,0.0,4.377740546989732,3.523412229545388,6.23924896102845,1.0,5.0,4.0,2.0,0.28044714100488516,0.06084753994705487,0.13685060020228154,0.008011807802110449,4.0,4.0,7.0,4.0006666666666675,5.573333333333334,8.861666666666666,4.377740546989732,3.523412229545388,6.23924896102845,-0.6252744953055457,3.3992367291232757,4.348566668071508
1,1,0.2857142857142857,1.6582280766035322,-0.3240660674917143,"(0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0)",7.0,10.0,11.0,13.0,10.526333333333334,13.645333333333333,15.453333333333333,16.892333333333333,0.0,2.45808360173145,2.6596596491990145,3.8354078421583444,2.0,4.0,4.0,6.0,0.12634020352061293,0.08152816478707806,0.04514647595146125,0.03339101955624404,3.0,4.0,6.0,3.1189999999999998,4.927,6.366,2.45808360173145,2.6596596491990145,3.8354078421583444,1.0959501278965917,3.7597674289142953,4.196298966565751
