step,replica,lambda,beta,phi,syndrome,E0_II,E0_IX,E0_XI,E0_XX,U_II,U_IX,U_XI,U_XX,F_II,F_IX,F_XI,F_XX,g_II,g_IX,g_XI,g_XX,delta_E0_IX,delta_E0_XI,delta_E0_XX,delta_U_IX,delta_U_XI,delta_U_XX,delta_F_IX,delta_F_XI,delta_F_XX,delta_S_IX,delta_S_XI,delta_S_XX
10,2,0.5714285714285714,1.6582280766035322,1.27554588603625,"(1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1)",8,11,11,14,8.979333333333333,8.570666666666666,9.430666666666667,6.767333333333333,0.0,0.0791527535232077,-0.3571823277003997,-1.27554588603625,12.0,8.0,48.0,3.0,3,3,6,-0.4086666666666669,0.4513333333333342,-2.212,0.0791527535232077,-0.3571823277003997,-1.27554588603625,-0.8089158588713061,1.3407033694998025,-1.552854504225574
10,3,0.8571428571428571,1.6582280766035322,1.0515376976435191,"(0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",5,10,8,13,5.932,9.529333333333334,4.650666666666667,8.616666666666667,0.0,2.3507778204187937,-1.0515376976435191,1.6064913606135014,8.0,6.0,128.0,18.0,5,3,8,3.5973333333333333,-1.2813333333333334,2.6846666666666668,2.3507778204187937,-1.0515376976435191,1.6064913606135014,2.0670733505598067,-0.3810535749818064,1.787860563997965
10,4,1.1428571428571428,1.6582280766035322,-1.1425191447798335,"(0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1)",6,7,9,10,7.080666666666667,8.14,9.899333333333333,10.166,0.0,1.1425191447798335,1.0425464165170475,1.8710708626137988,2.0,12.0,2.0,13.0,1,3,4,1.059333333333334,2.818666666666666,3.0853333333333337,1.1425191447798335,1.0425464165170475,1.8710708626137988,-0.1379410481156331,2.945212466222187,2.013524121313107
10,5,1.4285714285714284,1.6582280766035322,2.725869011346512,"(1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0)",7,12,10,15,9.125333333333334,5.0986666666666665,9.423333333333334,5.776,0.0,-2.5469646266373998,-0.5488366438429554,-2.725869011346512,9.0,5.0,3.0,1.0,5,3,8,-4.026666666666667,0.298,-3.349333333333334,-2.5469646266373998,-0.5488366438429554,-2.725869011346512,-2.453683467784056,1.4042482991170944,-1.0338460434791337
10,6,1.7142857142857142,1.6582280766035322,1.171372313312735,"(1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0)",5,10,4,9,6.258666666666667,11.363333333333332,4.760666666666666,8.785333333333334,0.0,1.959951887519748,-1.171372313312735,1.2710502454730148,2.0,1.0,1.0,2.0,5,-1,4,5.104666666666667,-1.4980000000000002,2.5266666666666677,1.959951887519748,-1.171372313312735,1.2710502454730148,5.2146543396914975,-0.541623200660885,2.0820984030677607
10,7,2.0,1.6582280766035322,0.164459375686257,"(1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0)",7,10,6,9,8.553333333333333,10.0,8.033333333333333,11.328666666666669,0.0,1.2692814688579697,-0.164459375686257,1.242455023529806,4.0,1.0,1.0,3.0,3,-1,2,1.4466666666666672,-0.5199999999999996,2.775333333333334,1.2692814688579697,-0.164459375686257,1.242455023529806,0.2941451153802536,-0.5895674456101964,2.541861851332778
20,0,0.0,1.6582280766035322,-0.4166574413812463,"(1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1)",7,8,12,13,9.176,9.028666666666666,9.625333333333334,10.079333333333333,0.0,0.4166574413812463,1.703552977364028,0.8214493396365766,12.0,4.0,2.0,27.0,1,5,6,-0.1473333333333339,0.4493333333333336,0.9033333333333324,0.4166574413812463,1.703552977364028,0.8214493396365766,-0.9352253375770944,-2.0797822279593854,0.1357823373723871
20,1,0.2857142857142857,1.6582280766035322,-0.8179117864064881,"(0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",5,10,10,15,6.644,6.796,10.060666666666666,10.415333333333333,0.0,0.8179117864064881,2.575891494195927,2.8456299279901023,1.0,6.0,11.0,97.0,5,5,10,0.1520000000000001,3.416666666666666,3.7713333333333328,0.8179117864064881,2.575891494195927,2.8456299279901023,-1.1042336207604526,1.394196997102157,1.535027377347645
20,2,0.5714285714285714,1.6582280766035322,1.0515376976435191,"(0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",5,10,8,13,5.932,9.529333333333334,4.650666666666667,8.616666666666667,0.0,2.3507778204187937,-1.0515376976435191,1.6064913606135014,8.0,6.0,128.0,18.0,5,3,8,3.5973333333333333,-1.2813333333333334,2.6846666666666668,2.3507778204187937,-1.0515376976435191,1.6064913606135014,2.0670733505598067,-0.3810535749818064,1.787860563997965
20,3,0.8571428571428571,1.6582280766035322,1.132938271448347,"(1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1)",7,12,8,13,8.454,11.004,6.938,9.807333333333334,0.0,1.298392583980565,-1.132938271448347,1.5326817864482385,14.0,4.0,6.0,1.0,5,1,6,2.549999999999999,-1.516000000000001,1.3533333333333335,1.298392583980565,-1.132938271448347,1.5326817864482385,2.075450558128623,-0.6352037133566335,-0.2974006404505473
20,4,1.1428571428571428,1.6582280766035322,0.9256597618729056,"(1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1)",7,12,10,15,9.404666666666667,7.645333333333333,9.354666666666668,8.154666666666667,0.0,-0.9256597618729056,-0.7464237315484706,-0.5551010610212348,6.0,2.0,33.0,10.0,5,3,8,-1.759333333333334,-0.0500000000000007,-1.25,-0.9256597618729056,-0.7464237315484706,-0.5551010610212348,-1.3824209229180238,1.154829384866674,-1.152300931016593
20,5,1.4285714285714284,1.6582280766035322,1.171372313312735,"(1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0)",5,10,4,9,6.258666666666667,11.363333333333332,4.760666666666666,8.785333333333334,0.0,1.959951887519748,-1.171372313312735,1.2710502454730148,2.0,1.0,1.0,2.0,5,-1,4,5.104666666666667,-1.4980000000000002,2.5266666666666677,1.959951887519748,-1.171372313312735,1.2710502454730148,5.2146543396914975,-0.541623200660885,2.0820984030677607
20,6,1.7142857142857142,1.6582280766035322,0.9766666666666676,"(1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1)",7,10,8,11,8.641333333333334,9.356666666666667,7.664666666666666,9.084,0.0,0.7260828004754672,-0.9953421906030658,-0.1729716131461549,29.0,6.0,65.0,4.0,3,1,4,0.7153333333333336,-0.9766666666666676,0.4426666666666659,0.7260828004754672,-0.9953421906030658,-0.1729716131461549,-0.0178250682236131,0.0309682781366171,1.0208686806175211
20,7,2.0,1.6582280766035322,0.7659539733395789,"(0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1)",8,11,13,16,10.840666666666667,10.643333333333333,9.701333333333332,9.269333333333334,0.0,-0.1517831432784449,-0.7659539733395789,-0.3272973728087225,12.0,28.0,2.0,2.0,3,5,8,-0.1973333333333347,-1.1393333333333349,-1.5713333333333337,-0.1517831432784449,-0.7659539733395789,-0.3272973728087225,-0.0755326040436452,-0.6191481379659037,-2.062895358046353
30,0,0.0,1.6582280766035322,0.9820000000000002,"(0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",6,11,7,12,7.387333333333333,9.376,6.405333333333333,7.675333333333334,0.0,0.6009418549611195,-1.2521832949125478,0.440204280069017,18.0,9.0,71.0,3.0,5,1,6,1.988666666666666,-0.9820000000000002,0.2880000000000002,0.6009418549611195,-1.2521832949125478,0.440204280069017,2.301164245369488,0.4480255254532386,-0.252389410589671
30,1,0.2857142857142857,1.6582280766035322,0.498168563724514,"(0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1)",5,10,8,13,5.542,9.996666666666666,4.8726666666666665,7.998666666666667,0.0,3.650386438322203,-0.498168563724514,2.0328770733774904,6.0,28.0,50.0,6.0,5,3,8,4.454666666666666,-0.6693333333333333,2.456666666666667,3.650386438322203,-0.498168563724514,2.0328770733774904,1.333680056097889,-0.2838302266907191,0.7027398021645046
30,2,0.5714285714285714,1.6582280766035322,-0.5719999999999992,"(0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1)",7,12,10,15,9.853333333333332,10.874,9.686666666666667,10.425333333333333,0.0,0.6414763190558733,0.9208693252071622,0.5195044316434791,14.0,54.0,13.0,6.0,5,3,8,1.020666666666667,-0.166666666666666,0.5719999999999992,0.6414763190558733,0.9208693252071622,0.5195044316434791,0.6287840807852713,-1.803382716042053,0.0870496253460414
30,3,0.8571428571428571,1.6582280766035322,1.662871115218022,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1)",5,10,10,15,6.610666666666667,7.390666666666666,4.818,8.404,0.0,-0.2784349188181395,-1.662871115218022,1.5006227103005696,26.0,17.0,6.0,4.0,5,5,10,0.7799999999999994,-1.7926666666666673,1.793333333333333,-0.2784349188181395,-1.662871115218022,1.5006227103005696,1.755126499641818,-0.2152306276303819,0.4853809734330408
30,4,1.1428571428571428,1.6582280766035322,1.3027039769797366,"(1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1)",6,11,5,10,7.466666666666667,10.146,5.985333333333333,10.596666666666666,0.0,1.96687959592867,-1.3027039769797366,1.3956015987823458,5.0,95.0,11.0,2.0,5,-1,4,2.679333333333334,-1.4813333333333336,3.129999999999999,1.96687959592867,-1.3027039769797366,1.3956015987823458,1.181410790645534,-0.2962082140111521,2.8760281249153903
30,5,1.4285714285714284,1.6582280766035322,1.2113540347152865,"(0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1)",7,12,12,17,10.140666666666666,9.342666666666666,7.556666666666667,8.408666666666667,0.0,-0.0226992998930629,-1.2113540347152865,-1.06753038620454,6.0,8.0,1.0,1.0,5,5,10,-0.798,-2.584,-1.731999999999999,-0.0226992998930629,-1.2113540347152865,-1.06753038620454,-1.2856253887276985,-2.2761600788716687,-1.1018421696455365
30,6,1.7142857142857142,1.6582280766035322,0.727333333333334,"(1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1)",8,13,13,18,10.023333333333332,10.628666666666666,9.296,8.892,0.0,0.1730821616845959,-0.7829415987465608,0.3294714940647154,49.0,8.0,17.0,18.0,5,5,10,0.6053333333333324,-0.727333333333334,-1.131333333333334,0.1730821616845959,-0.7829415987465608,0.3294714940647154,0.7167710289727074,0.0922111869994336,-2.4223475792294225
30,7,2.0,1.6582280766035322,1.6829909492141444,"(1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1)",8,7,11,10,10.592666666666666,8.522,9.813333333333333,8.281333333333333,0.0,-0.5794954385037144,-0.8571196680399595,-1.6829909492141444,112.0,18.0,13.0,12.0,-1,3,2,-2.070666666666666,-0.7793333333333337,-2.3113333333333337,-0.5794954385037144,-0.8571196680399595,-1.6829909492141444,-2.472701997563178,0.1289874841866068,-1.041934983066441
40,0,0.0,1.6582280766035322,-1.2264991844816,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,9,7,12,4.447333333333333,6.812,5.644,8.632,0.0,2.048059072656617,1.2264991844816,3.7366511478184,5.0,8.0,20.0,24.0,5,3,8,2.364666666666668,1.1966666666666672,4.184666666666667,2.048059072656617,1.2264991844816,3.7366511478184,0.5250076016533585,-0.0494691186364966,0.7429119121082951
40,1,0.2857142857142857,1.6582280766035322,0.565492623634617,"(1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0)",6,5,11,10,6.600666666666666,5.859333333333334,8.048666666666668,8.952,0.0,-0.565492623634617,1.04840548905438,1.208958816382416,11.0,4.0,2.0,2.0,-1,5,4,-0.7413333333333325,1.4480000000000013,2.3513333333333337,-0.565492623634617,1.04840548905438,1.208958816382416,-0.291584001832301,0.6626188373066868,1.8943174980044093
40,2,0.5714285714285714,1.6582280766035322,3.171784965901611,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1)",6,11,11,16,7.402,8.027333333333333,3.993333333333333,7.4,0.0,0.4353769938904598,-3.171784965901611,-0.4681362107815834,3.0,16.0,57.0,16.0,5,5,10,0.6253333333333329,-3.408666666666667,-0.0019999999999997,0.4353769938904598,-3.171784965901611,-0.4681362107815834,0.314990935393003,-0.3928038870422125,0.7729601522396041
40,3,0.8571428571428571,1.6582280766035322,1.3027039769797366,"(1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1)",6,11,5,10,7.466666666666667,10.146,5.985333333333333,10.596666666666666,0.0,1.96687959592867,-1.3027039769797366,1.3956015987823458,5.0,95.0,11.0,2.0,5,-1,4,2.679333333333334,-1.4813333333333336,3.129999999999999,1.96687959592867,-1.3027039769797366,1.3956015987823458,1.181410790645534,-0.2962082140111521,2.8760281249153903
40,4,1.1428571428571428,1.6582280766035322,-0.578666666666666,"(0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1)",6,7,11,12,6.949333333333334,7.962,9.029333333333334,7.528,0.0,0.1476191483305274,0.6108175243951152,-0.1165181595160087,2.0,73.0,4.0,46.0,1,5,6,1.0126666666666662,2.08,0.578666666666666,0.1476191483305274,0.6108175243951152,-0.1165181595160087,1.4344460825011942,2.436239630701904,1.1527749972048575
40,5,1.4285714285714284,1.6582280766035322,-0.6277314507764703,"(0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0)",6,9,11,14,7.597333333333333,8.036,8.912,9.558666666666667,0.0,0.6277314507764703,1.1717408084408691,1.598458166820178,1.0,10.0,13.0,45.0,3,5,8,0.4386666666666663,1.3146666666666675,1.961333333333334,0.6277314507764703,1.1717408084408691,1.598458166820178,-0.3135125333078623,0.2370036709826748,0.6017297894142971
40,6,1.7142857142857142,1.6582280766035322,1.6829909492141444,"(1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1)",8,7,11,10,10.592666666666666,8.522,9.813333333333333,8.281333333333333,0.0,-0.5794954385037144,-0.8571196680399595,-1.6829909492141444,112.0,18.0,13.0,12.0,-1,3,2,-2.070666666666666,-0.7793333333333337,-2.3113333333333337,-0.5794954385037144,-0.8571196680399595,-1.6829909492141444,-2.472701997563178,0.1289874841866068,-1.041934983066441
40,7,2.0,1.6582280766035322,1.0940000000000012,"(1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1)",7,10,10,13,9.964,9.844666666666669,9.276,8.87,0.0,0.0584433273220711,0.0497836918109197,-1.2375540383256225,2.0,11.0,1.0,5.0,3,3,6,-0.1193333333333335,-0.6880000000000006,-1.0940000000000012,0.0584433273220711,0.0497836918109197,-1.2375540383256225,-0.2947942500636104,-1.2234136322210758,0.2380453368613647
50,0,0.0,1.6582280766035322,-1.7776573476317998,"(0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,9,7,12,4.253333333333333,8.22,5.770666666666667,9.398,0.0,3.444839855848992,1.7776573476317998,4.003183673997808,6.0,6.0,2.0,62.0,5,3,8,3.966666666666668,1.517333333333334,5.144666666666667,3.444839855848992,1.7776573476317998,4.003183673997808,0.8653078688223502,-0.4316765895238553,1.892839147408926
50,1,0.2857142857142857,1.6582280766035322,0.8406110862995505,"(1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1)",7,6,12,11,8.533333333333333,7.104,10.484,8.428,0.0,-0.8406110862995505,1.3652007507112809,-0.3122627715808515,14.0,2.0,53.0,11.0,-1,5,4,-1.4293333333333331,1.9506666666666668,-0.1053333333333323,-0.8406110862995505,1.3652007507112809,-0.3122627715808515,-0.9762357593525388,0.9708360197316248,0.343136204377833
50,2,0.5714285714285714,1.6582280766035322,1.3027039769797366,"(1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1)",6,11,5,10,7.466666666666667,10.146,5.985333333333333,10.596666666666666,0.0,1.96687959592867,-1.3027039769797366,1.3956015987823458,5.0,95.0,11.0,2.0,5,-1,4,2.679333333333334,-1.4813333333333336,3.129999999999999,1.96687959592867,-1.3027039769797366,1.3956015987823458,1.181410790645534,-0.2962082140111521,2.8760281249153903
50,3,0.8571428571428571,1.6582280766035322,1.0769638614847743,"(1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1)",5,8,10,13,5.818666666666667,9.002,4.562666666666667,8.976666666666667,0.0,3.2698415194981,-1.0769638614847743,1.770655940197251,5.0,2.0,8.0,10.0,3,5,8,3.1833333333333336,-1.2560000000000002,3.1579999999999995,3.2698415194981,-1.0769638614847743,1.770655940197251,-0.143450303154461,-0.2968827516126266,2.300532871874047
50,4,1.1428571428571428,1.6582280766035322,-0.1270202706678312,"(0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1)",8,11,13,16,9.926666666666666,8.308666666666667,9.254,9.543333333333331,0.0,0.7919328798730334,0.1270202706678312,0.3717378852616995,30.0,39.0,12.0,4.0,3,5,8,-1.6179999999999986,-0.6726666666666663,-0.3833333333333328,0.7919328798730334,0.1270202706678312,0.3717378852616995,-3.9962183641354687,-1.3260633319811532,-1.2520802945095255
50,5,1.4285714285714284,1.6582280766035322,0.6559581775915438,"(1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1)",9,8,12,11,10.963333333333331,9.446666666666667,10.633333333333333,9.235333333333331,0.0,-0.6559581775915438,0.2933589715075711,-0.6224251209313388,29.0,5.0,4.0,4.0,-1,3,2,-1.5166666666666655,-0.33,-1.7279999999999998,-0.6559581775915438,0.2933589715075711,-0.6224251209313388,-1.4272509823553716,-1.0336713483565558,-1.8332953052592085
50,6,1.7142857142857142,1.6582280766035322,1.857841887513783,"(1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1)",7,12,10,15,9.220666666666666,6.510666666666666,8.791333333333334,8.943333333333333,0.0,-1.857841887513783,-0.2761870985365227,-0.5621761674814109,6.0,12.0,3.0,10.0,5,3,8,-2.71,-0.4293333333333322,-0.277333333333333,-1.857841887513783,-0.2761870985365227,-0.5621761674814109,-1.413072507830116,-0.2539513863661863,0.4723343850036661
50,7,2.0,1.6582280766035322,3.034004637492263,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0)",6,11,11,16,6.992,11.091333333333331,3.854,7.112666666666667,0.0,2.1167465645408163,-3.034004637492263,-0.2199915914960689,16.0,4.0,1.0,14.0,5,5,10,4.099333333333333,-3.138,0.1206666666666667,2.1167465645408163,-3.034004637492263,-0.2199915914960689,3.2875810443144267,-0.1724480299468918,0.5648890882123027
60,0,0.0,1.6582280766035322,-2.742,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0)",6,9,11,14,4.708666666666667,8.166666666666666,7.450666666666667,9.208666666666666,0.0,2.8633545436533527,1.7385968640495844,2.741861699907534,6.0,13.0,2.0,4.0,3,5,8,3.4579999999999997,2.742,4.499999999999999,2.8633545436533527,1.7385968640495844,2.741861699907534,0.9860577913387294,1.6638712521850103,2.9153942917653324
