step,replica,lambda,beta,phi,syndrome,E0_II,E0_IX,E0_XI,E0_XX,U_II,U_IX,U_XI,U_XX,F_II,F_IX,F_XI,F_XX,g_II,g_IX,g_XI,g_XX,Z_II,Z_IX,Z_XI,Z_XX,delta_E0_IX,delta_E0_XI,delta_E0_XX,delta_U_IX,delta_U_XI,delta_U_XX,delta_F_IX,delta_F_XI,delta_F_XX,delta_S_IX,delta_S_XI,delta_S_XX
1,2,0.5714285714285714,1.6582280766035322,-1.0,"(1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1)",9.0,10.0,11.0,13.0,10.396666666666667,12.935,15.549333333333333,16.57133333333333,0.0,2.6983700624095044,2.950466791944258,3.738991091882051,54.0,1.0,2.0,2.0,0.17158181838049474,0.04361288575546601,0.013278207552152256,0.10684678198106846,1.0,2.0,4.0,2.538333333333334,5.152666666666667,6.174666666666665,2.6983700624095044,2.950466791944258,3.738991091882051,-0.2653773974418986,3.6517496625574792,4.038905623605294
1,3,0.8571428571428571,1.6582280766035322,-2.0,"(1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0)",9.0,11.0,15.0,14.0,13.803,16.919,19.397,18.733333333333334,0.0,1.982743311194844,2.2945915257565437,3.395093013550886,7.0,2.0,17.0,4.0,0.0878678078163653,0.06783651009647557,0.030111342339641953,0.03127569780775409,2.0,6.0,5.0,3.1159999999999997,5.593999999999998,4.9303333333333335,1.982743311194844,2.2945915257565437,3.395093013550886,1.879198059375461,5.471171768174117,2.5457786025970397
1,4,1.1428571428571428,1.6582280766035322,-3.0,"(1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0)",7.0,10.0,12.0,12.0,9.553,15.978,14.998,18.441333333333333,0.0,2.3930442116157784,3.0205545653153685,3.9623820509351564,2.0,4.0,17.0,1.0,0.24428393414888885,0.05441527840587476,0.037085948059054956,0.05089686983782234,3.0,5.0,5.0,6.424999999999999,5.4449999999999985,8.888333333333332,2.3930442116157784,3.0205545653153685,3.9623820509351564,6.685902291922844,4.020283489987309,8.16835072045383
1,5,1.4285714285714284,1.6582280766035322,-4.0,"(0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0)",4.0,8.0,8.0,11.0,6.0216666666666665,13.541333333333334,12.212666666666667,15.813,0.0,2.951747312514526,1.3846572934767638,4.4394726933304005,1.0,3.0,4.0,5.0,0.3137184618896488,0.01824391745280664,0.064777855409195,0.008922609904055544,4.0,4.0,7.0,7.519666666666668,6.191000000000001,9.791333333333334,2.951747312514526,1.3846572934767638,4.4394726933304005,7.574652124715755,7.970012421735443,8.874605575322214
1,6,1.7142857142857142,1.6582280766035322,-4.0,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0)",3.0,7.0,7.0,10.0,3.536,9.081,10.765,13.134666666666666,0.0,4.334248909491702,4.706152617561061,6.298134482504283,3.0,9.0,6.0,6.0,0.135588402335655,0.08656276337663718,0.13765474950060527,0.04935593676962043,4.0,4.0,7.0,5.545,7.229000000000001,9.598666666666666,4.334248909491702,4.706152617561061,6.298134482504283,2.007701452059204,4.183456362545979,5.473035135511645
1,7,2.0,1.6582280766035322,-2.0,"(1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1)",8.0,10.0,11.0,13.0,11.199666666666667,16.352666666666668,15.807666666666666,19.005333333333333,0.0,3.5277144101663542,2.953433177725737,3.317920921341396,6.0,2.0,1.0,3.0,0.17026502017464412,0.01718901511877243,0.07220518488751199,0.009905206134563544,2.0,3.0,5.0,5.1530000000000005,4.607999999999999,7.805666666666665,3.5277144101663542,2.953433177725737,3.317920921341396,2.6950941975612848,2.7436491593118673,7.441705995556407
2,0,0.0,1.6582280766035322,-3.0,"(0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0)",6.0,9.0,10.0,13.0,9.037333333333333,14.616666666666667,12.913666666666666,18.858666666666668,0.0,3.6545964951611345,2.845243008105561,5.071183891490718,4.0,1.0,14.0,5.0,0.1309940954299054,0.024365700236628762,0.07613134586482227,0.012931950062424112,3.0,4.0,7.0,5.579333333333334,3.876333333333333,9.821333333333335,3.6545964951611345,2.845243008105561,5.071183891490718,3.1916526651302513,1.709782926806959,7.876831172526025
2,1,0.2857142857142857,1.6582280766035322,-3.0,"(0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1)",5.0,9.0,8.0,12.0,7.387333333333333,11.873333333333333,10.845,17.937333333333335,0.0,3.0083758013305353,3.28756613516135,4.887443008224844,2.0,6.0,2.0,5.0,0.2512225076735096,0.01688431185302894,0.041398645003372606,0.004789536186987568,4.0,3.0,7.0,4.486,3.4576666666666673,10.55,3.0083758013305353,3.28756613516135,4.887443008224844,2.4502379329025015,0.28206547718730074,9.3898109891292
2,2,0.5714285714285714,1.6582280766035322,-1.0,"(1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1)",9.0,10.0,11.0,13.0,10.396666666666667,12.935,15.549333333333333,16.57133333333333,0.0,2.6983700624095044,2.950466791944258,3.738991091882051,54.0,1.0,2.0,2.0,0.17158181838049474,0.04361288575546601,0.013278207552152256,0.10684678198106846,1.0,2.0,4.0,2.538333333333334,5.152666666666667,6.174666666666665,2.6983700624095044,2.950466791944258,3.738991091882051,-0.2653773974418986,3.6517496625574792,4.038905623605294
2,3,0.8571428571428571,1.6582280766035322,-2.0,"(1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0)",9.0,11.0,15.0,14.0,13.803,16.919,19.397,18.733333333333334,0.0,1.982743311194844,2.2945915257565437,3.395093013550886,7.0,2.0,17.0,4.0,0.0878678078163653,0.06783651009647557,0.030111342339641953,0.03127569780775409,2.0,6.0,5.0,3.1159999999999997,5.593999999999998,4.9303333333333335,1.982743311194844,2.2945915257565437,3.395093013550886,1.879198059375461,5.471171768174117,2.5457786025970397
2,4,1.1428571428571428,1.6582280766035322,-3.0,"(1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0)",7.0,10.0,12.0,12.0,9.553,15.978,14.998,18.441333333333333,0.0,2.3930442116157784,3.0205545653153685,3.9623820509351564,2.0,4.0,17.0,1.0,0.24428393414888885,0.05441527840587476,0.037085948059054956,0.05089686983782234,3.0,5.0,5.0,6.424999999999999,5.4449999999999985,8.888333333333332,2.3930442116157784,3.0205545653153685,3.9623820509351564,6.685902291922844,4.020283489987309,8.16835072045383
2,5,1.4285714285714284,1.6582280766035322,-3.0,"(0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0)",5.0,8.0,9.0,13.0,7.363,11.096333333333334,11.92,18.418,0.0,2.7526033328926434,2.201067462236105,3.737369713318261,1.0,1.0,6.0,9.0,0.22613707159700053,0.09891951123931171,0.015456230729586072,0.03752999851043855,3.0,4.0,8.0,3.7333333333333334,4.5569999999999995,11.055,2.7526033328926434,2.201067462236105,3.737369713318261,1.6262740222981467,3.906673480703901,12.134299995580013
2,6,1.7142857142857142,1.6582280766035322,-4.0,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0)",3.0,7.0,7.0,10.0,3.536,9.081,10.765,13.134666666666666,0.0,4.334248909491702,4.706152617561061,6.298134482504283,3.0,9.0,6.0,6.0,0.135588402335655,0.08656276337663718,0.13765474950060527,0.04935593676962043,4.0,4.0,7.0,5.545,7.229000000000001,9.598666666666666,4.334248909491702,4.706152617561061,6.298134482504283,2.007701452059204,4.183456362545979,5.473035135511645
2,7,2.0,1.6582280766035322,-2.0,"(1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1)",8.0,10.0,11.0,13.0,11.199666666666667,16.352666666666668,15.807666666666666,19.005333333333333,0.0,3.5277144101663542,2.953433177725737,3.317920921341396,6.0,2.0,1.0,3.0,0.17026502017464412,0.01718901511877243,0.07220518488751199,0.009905206134563544,2.0,3.0,5.0,5.1530000000000005,4.607999999999999,7.805666666666665,3.5277144101663542,2.953433177725737,3.317920921341396,2.6950941975612848,2.7436491593118673,7.441705995556407
3,0,0.0,1.6582280766035322,-3.0,"(0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0)",5.0,8.0,9.0,13.0,7.7283333333333335,12.926,12.706666666666667,17.942,0.0,2.0024946500628324,1.8719828880559308,3.6411832724970528,2.0,1.0,2.0,15.0,0.19103561085672208,0.042584844223250255,0.03858777194142237,0.027608058403570116,3.0,4.0,8.0,5.197666666666667,4.9783333333333335,10.213666666666667,2.0024946500628324,1.8719828880559308,3.6411832724970528,5.298323947510405,5.151037524128873,10.898676497222535
3,1,0.2857142857142857,1.6582280766035322,-3.0,"(0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1)",4.0,8.0,7.0,11.0,5.132333333333333,10.809666666666667,10.94,14.295666666666667,0.0,3.8644636830117176,4.17999684885476,5.563954001588069,2.0,7.0,2.0,1.0,0.24190485635499853,0.051921328003149095,0.06820653472068543,0.008906150970054086,4.0,3.0,7.0,5.677333333333333,5.807666666666666,9.163333333333334,3.8644636830117176,4.17999684885476,5.563954001588069,3.006151353385731,2.699047791335859,5.968591866246458
3,2,0.5714285714285714,1.6582280766035322,-1.0,"(1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1)",9.0,10.0,11.0,13.0,10.396666666666667,12.935,15.549333333333333,16.57133333333333,0.0,2.6983700624095044,2.950466791944258,3.738991091882051,54.0,1.0,2.0,2.0,0.17158181838049474,0.04361288575546601,0.013278207552152256,0.10684678198106846,1.0,2.0,4.0,2.538333333333334,5.152666666666667,6.174666666666665,2.6983700624095044,2.950466791944258,3.738991091882051,-0.2653773974418986,3.6517496625574792,4.038905623605294
3,3,0.8571428571428571,1.6582280766035322,-2.0,"(1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0)",9.0,11.0,15.0,14.0,13.803,16.919,19.397,18.733333333333334,0.0,1.982743311194844,2.2945915257565437,3.395093013550886,7.0,2.0,17.0,4.0,0.0878678078163653,0.06783651009647557,0.030111342339641953,0.03127569780775409,2.0,6.0,5.0,3.1159999999999997,5.593999999999998,4.9303333333333335,1.982743311194844,2.2945915257565437,3.395093013550886,1.879198059375461,5.471171768174117,2.5457786025970397
3,4,1.1428571428571428,1.6582280766035322,-3.0,"(1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0)",7.0,10.0,12.0,12.0,9.553,15.978,14.998,18.441333333333333,0.0,2.3930442116157784,3.0205545653153685,3.9623820509351564,2.0,4.0,17.0,1.0,0.24428393414888885,0.05441527840587476,0.037085948059054956,0.05089686983782234,3.0,5.0,5.0,6.424999999999999,5.4449999999999985,8.888333333333332,2.3930442116157784,3.0205545653153685,3.9623820509351564,6.685902291922844,4.020283489987309,8.16835072045383
3,5,1.4285714285714284,1.6582280766035322,-3.0,"(0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0)",5.0,8.0,9.0,11.0,5.8276666666666666,12.382333333333333,13.233333333333333,16.463333333333335,0.0,4.2858839239241,4.3967364708450445,6.566767430914055,4.0,4.0,12.0,6.0,0.2586121494118884,0.03738534355468213,0.0641873341267353,0.02336637991218585,3.0,4.0,6.0,6.554666666666667,7.405666666666666,10.635666666666669,4.2858839239241,4.3967364708450445,6.566767430914055,3.7621592437292932,4.989492531251577,6.747162953595639
3,6,1.7142857142857142,1.6582280766035322,-4.0,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0)",3.0,7.0,7.0,10.0,3.536,9.081,10.765,13.134666666666666,0.0,4.334248909491702,4.706152617561061,6.298134482504283,3.0,9.0,6.0,6.0,0.135588402335655,0.08656276337663718,0.13765474950060527,0.04935593676962043,4.0,4.0,7.0,5.545,7.229000000000001,9.598666666666666,4.334248909491702,4.706152617561061,6.298134482504283,2.007701452059204,4.183456362545979,5.473035135511645
3,7,2.0,1.6582280766035322,-2.0,"(1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1)",8.0,10.0,11.0,13.0,11.199666666666667,16.352666666666668,15.807666666666666,19.005333333333333,0.0,3.5277144101663542,2.953433177725737,3.317920921341396,6.0,2.0,1.0,3.0,0.17026502017464412,0.01718901511877243,0.07220518488751199,0.009905206134563544,2.0,3.0,5.0,5.1530000000000005,4.607999999999999,7.805666666666665,3.5277144101663542,2.953433177725737,3.317920921341396,2.6950941975612848,2.7436491593118673,7.441705995556407
4,0,0.0,1.6582280766035322,-3.0,"(0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0)",5.0,8.0,9.0,13.0,7.7283333333333335,12.926,12.706666666666667,17.942,0.0,2.0024946500628324,1.8719828880559308,3.6411832724970528,2.0,1.0,2.0,15.0,0.19103561085672208,0.042584844223250255,0.03858777194142237,0.027608058403570116,3.0,4.0,8.0,5.197666666666667,4.9783333333333335,10.213666666666667,2.0024946500628324,1.8719828880559308,3.6411832724970528,5.298323947510405,5.151037524128873,10.898676497222535
4,1,0.2857142857142857,1.6582280766035322,-3.0,"(0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1)",4.0,8.0,7.0,11.0,5.132333333333333,10.809666666666667,10.94,14.295666666666667,0.0,3.8644636830117176,4.17999684885476,5.563954001588069,2.0,7.0,2.0,1.0,0.24190485635499853,0.051921328003149095,0.06820653472068543,0.008906150970054086,4.0,3.0,7.0,5.677333333333333,5.807666666666666,9.163333333333334,3.8644636830117176,4.17999684885476,5.563954001588069,3.006151353385731,2.699047791335859,5.968591866246458
4,2,0.5714285714285714,1.6582280766035322,-1.0,"(1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1)",9.0,10.0,11.0,13.0,10.396666666666667,12.935,15.549333333333333,16.57133333333333,0.0,2.6983700624095044,2.950466791944258,3.738991091882051,54.0,1.0,2.0,2.0,0.17158181838049474,0.04361288575546601,0.013278207552152256,0.10684678198106846,1.0,2.0,4.0,2.538333333333334,5.152666666666667,6.174666666666665,2.6983700624095044,2.950466791944258,3.738991091882051,-0.2653773974418986,3.6517496625574792,4.038905623605294
4,3,0.8571428571428571,1.6582280766035322,-2.0,"(1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0)",9.0,11.0,15.0,14.0,13.803,16.919,19.397,18.733333333333334,0.0,1.982743311194844,2.2945915257565437,3.395093013550886,7.0,2.0,17.0,4.0,0.0878678078163653,0.06783651009647557,0.030111342339641953,0.03127569780775409,2.0,6.0,5.0,3.1159999999999997,5.593999999999998,4.9303333333333335,1.982743311194844,2.2945915257565437,3.395093013550886,1.879198059375461,5.471171768174117,2.5457786025970397
4,4,1.1428571428571428,1.6582280766035322,-3.0,"(1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0)",7.0,10.0,12.0,12.0,9.553,15.978,14.998,18.441333333333333,0.0,2.3930442116157784,3.0205545653153685,3.9623820509351564,2.0,4.0,17.0,1.0,0.24428393414888885,0.05441527840587476,0.037085948059054956,0.05089686983782234,3.0,5.0,5.0,6.424999999999999,5.4449999999999985,8.888333333333332,2.3930442116157784,3.0205545653153685,3.9623820509351564,6.685902291922844,4.020283489987309,8.16835072045383
4,5,1.4285714285714284,1.6582280766035322,-3.0,"(0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0)",5.0,8.0,9.0,11.0,5.8276666666666666,12.382333333333333,13.233333333333333,16.463333333333335,0.0,4.2858839239241,4.3967364708450445,6.566767430914055,4.0,4.0,12.0,6.0,0.2586121494118884,0.03738534355468213,0.0641873341267353,0.02336637991218585,3.0,4.0,6.0,6.554666666666667,7.405666666666666,10.635666666666669,4.2858839239241,4.3967364708450445,6.566767430914055,3.7621592437292932,4.989492531251577,6.747162953595639
4,6,1.7142857142857142,1.6582280766035322,-4.0,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0)",3.0,7.0,7.0,10.0,3.536,9.081,10.765,13.134666666666666,0.0,4.334248909491702,4.706152617561061,6.298134482504283,3.0,9.0,6.0,6.0,0.135588402335655,0.08656276337663718,0.13765474950060527,0.04935593676962043,4.0,4.0,7.0,5.545,7.229000000000001,9.598666666666666,4.334248909491702,4.706152617561061,6.298134482504283,2.007701452059204,4.183456362545979,5.473035135511645
4,7,2.0,1.6582280766035322,-2.0,"(1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1)",8.0,10.0,11.0,13.0,11.199666666666667,16.352666666666668,15.807666666666666,19.005333333333333,0.0,3.5277144101663542,2.953433177725737,3.317920921341396,6.0,2.0,1.0,3.0,0.17026502017464412,0.01718901511877243,0.07220518488751199,0.009905206134563544,2.0,3.0,5.0,5.1530000000000005,4.607999999999999,7.805666666666665,3.5277144101663542,2.953433177725737,3.317920921341396,2.6950941975612848,2.7436491593118673,7.441705995556407
5,0,0.0,1.6582280766035322,-3.0,"(0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0)",5.0,8.0,8.0,11.0,7.861666666666666,12.145666666666667,12.439333333333334,14.312,0.0,3.445125439573295,3.6820770193417367,5.3335892722350255,4.0,4.0,1.0,9.0,0.2321788028775687,0.11668687363013822,0.07809203080963238,0.029636030592926882,3.0,3.0,6.0,4.284000000000001,4.577666666666667,6.450333333333333,3.445125439573295,3.6820770193417367,5.3335892722350255,1.3910453488480097,1.4850918983096557,1.851816356493464
5,1,0.2857142857142857,1.6582280766035322,-3.0,"(0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1)",4.0,8.0,7.0,11.0,5.132333333333333,10.809666666666667,10.94,14.295666666666667,0.0,3.8644636830117176,4.17999684885476,5.563954001588069,2.0,7.0,2.0,1.0,0.24190485635499853,0.051921328003149095,0.06820653472068543,0.008906150970054086,4.0,3.0,7.0,5.677333333333333,5.807666666666666,9.163333333333334,3.8644636830117176,4.17999684885476,5.563954001588069,3.006151353385731,2.699047791335859,5.968591866246458
5,2,0.5714285714285714,1.6582280766035322,-1.0,"(1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1)",9.0,10.0,11.0,13.0,10.396666666666667,12.935,15.549333333333333,16.57133333333333,0.0,2.6983700624095044,2.950466791944258,3.738991091882051,54.0,1.0,2.0,2.0,0.17158181838049474,0.04361288575546601,0.013278207552152256,0.10684678198106846,1.0,2.0,4.0,2.538333333333334,5.152666666666667,6.174666666666665,2.6983700624095044,2.950466791944258,3.738991091882051,-0.2653773974418986,3.6517496625574792,4.038905623605294
