step,replica,lambda,beta,phi,syndrome,E0_II,E0_IX,E0_XI,E0_XX,U_II,U_IX,U_XI,U_XX,F_II,F_IX,F_XI,F_XX,g_II,g_IX,g_XI,g_XX,Z_II,Z_IX,Z_XI,Z_XX,delta_E0_IX,delta_E0_XI,delta_E0_XX,delta_U_IX,delta_U_XI,delta_U_XX,delta_F_IX,delta_F_XI,delta_F_XX,delta_S_IX,delta_S_XI,delta_S_XX
1,2,0.5714285714285714,1.6582280766035322,-2.273855309913586,"(0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)",5.0,8.0,8.0,11.0,5.22,8.815333333333333,8.573666666666666,11.735,0.0,7.906984211937844,6.95558506536477,13.307519836576637,3.0,3.0,3.0,7.0,0.2654271760795669,0.23374103555646342,0.0002311195193103418,0.004938142058381856,3.0,3.0,6.0,3.5953333333333335,3.3536666666666664,6.515,7.906984211937844,6.95558506536477,13.307519836576637,-7.149700543414287,-5.972802218356031,-11.263547103897816
1,3,0.8571428571428571,1.6582280766035322,-2.019734872768634,"(0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1)",8.0,11.0,11.0,13.0,8.406333333333333,11.553,11.488333333333333,13.568333333333333,0.0,6.693916674876734,6.306830967528249,10.051192875902855,16.0,23.0,37.0,23.0,0.29354648197340555,0.001134244966702281,0.01496432845773718,0.0006919453507013571,3.0,3.0,5.0,3.1466666666666683,3.0820000000000007,5.162000000000001,6.693916674876734,6.306830967528249,10.051192875902855,-5.882149558346041,-5.347505252655876,-8.107396898752082
1,4,1.1428571428571428,1.6582280766035322,-1.3208964052058818,"(1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0)",7.0,12.0,10.0,13.0,7.0,12.155333333333333,11.182666666666666,13.888333333333334,0.0,7.854049886781377,6.756118652505772,11.318981939491882,2.0,20.0,1.0,15.0,0.291363079142938,0.04004514300217319,0.00442179929700432,0.01433660101191465,5.0,3.0,6.0,5.155333333333333,4.182666666666666,6.888333333333334,7.854049886781377,6.756118652505772,11.318981939491882,-4.4750875597222635,-4.267370336709521,-7.3470259162964116
1,5,1.4285714285714284,1.6582280766035322,-1.6740488169038457,"(0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1)",7.0,10.0,11.0,13.0,7.344666666666667,10.165,11.862333333333334,14.465333333333334,0.0,7.1039872658425836,7.671801408784446,11.326858522855748,1.0,1.0,5.0,7.0,0.18654102667408715,0.06279400054430356,0.12006196941258514,0.003356236524840474,3.0,4.0,6.0,2.8203333333333322,4.517666666666667,7.120666666666667,7.1039872658425836,7.671801408784446,11.326858522855748,-7.103275221339973,-5.230274786770343,-6.974825431513861
1,6,1.7142857142857142,1.6582280766035322,-1.9115527156180934,"(1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0)",7.0,11.0,10.0,13.0,7.543666666666667,11.614333333333333,10.240666666666666,14.973666666666666,0.0,8.590616373652258,5.818602559885151,11.728122080259192,4.0,4.0,8.0,1.0,0.23648713854807696,0.06076577886239306,0.0022269359747081915,0.01910841805265416,4.0,3.0,6.0,4.070666666666666,2.696999999999999,7.43,8.590616373652258,5.818602559885151,11.728122080259192,-7.495107508959418,-5.1763290087990175,-7.127266710155373
1,7,2.0,1.6582280766035322,-0.9439412287053339,"(1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1)",7.0,11.0,12.0,13.0,7.525666666666667,11.953,12.381333333333334,13.779,0.0,6.8904904009798775,7.872686527886762,12.096727756931752,2.0,26.0,38.0,41.0,0.11705073595974973,0.00010500115444373174,0.0011376159173722873,0.061598299755882636,4.0,5.0,6.0,4.4273333333333325,4.855666666666667,6.253333333333333,6.8904904009798775,7.872686527886762,12.096727756931752,-4.084476206655927,-5.002907041545654,-9.689680695879414
2,0,0.0,1.6582280766035322,-2.1339800599111283,"(0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1)",8.0,11.0,12.0,13.0,8.296333333333333,11.684333333333333,14.093333333333334,15.133,0.0,6.3746709206177385,7.187626447550824,10.526468679792037,3.0,3.0,6.0,1.0,0.25795303191888536,0.029602029990670388,0.002337551675943446,0.014957970851153161,3.0,4.0,5.0,3.388,5.797000000000001,6.836666666666666,6.3746709206177385,7.187626447550824,10.526468679792037,-4.952581576143654,-2.3059758193962043,-6.118533295272726
2,1,0.2857142857142857,1.6582280766035322,-2.421186659354084,"(0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0)",4.0,9.0,8.0,11.0,4.109333333333334,9.523666666666667,8.322333333333333,12.573333333333334,0.0,9.91776079000549,9.649809557582765,15.409333136049813,1.0,11.0,2.0,4.0,0.14943784477103803,0.07820266899968603,0.11023301249135461,0.00574622295208435,5.0,4.0,7.0,5.414333333333333,4.212999999999999,8.464,9.91776079000549,9.649809557582765,15.409333136049813,-7.467709849601007,-9.015470255530172,-11.51694640756266
2,2,0.5714285714285714,1.6582280766035322,-1.5706683542285036,"(1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0)",6.0,9.0,9.0,12.0,6.846666666666667,10.620333333333333,9.863333333333333,12.951,0.0,7.565601112856192,6.77235086290008,11.573086967474968,3.0,6.0,3.0,20.0,0.30328915145044993,0.03339214185648674,0.01603936727049598,0.00034660909895267966,3.0,3.0,6.0,3.7736666666666663,3.0166666666666666,6.104333333333334,7.565601112856192,6.77235086290008,11.573086967474968,-6.287892163311537,-6.227780981050415,-9.068440820161259
2,3,0.8571428571428571,1.6582280766035322,-2.019734872768634,"(0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1)",8.0,11.0,11.0,13.0,8.406333333333333,11.553,11.488333333333333,13.568333333333333,0.0,6.693916674876734,6.306830967528249,10.051192875902855,16.0,23.0,37.0,23.0,0.29354648197340555,0.001134244966702281,0.01496432845773718,0.0006919453507013571,3.0,3.0,5.0,3.1466666666666683,3.0820000000000007,5.162000000000001,6.693916674876734,6.306830967528249,10.051192875902855,-5.882149558346041,-5.347505252655876,-8.107396898752082
2,4,1.1428571428571428,1.6582280766035322,-1.3208964052058818,"(1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0)",7.0,12.0,10.0,13.0,7.0,12.155333333333333,11.182666666666666,13.888333333333334,0.0,7.854049886781377,6.756118652505772,11.318981939491882,2.0,20.0,1.0,15.0,0.291363079142938,0.04004514300217319,0.00442179929700432,0.01433660101191465,5.0,3.0,6.0,5.155333333333333,4.182666666666666,6.888333333333334,7.854049886781377,6.756118652505772,11.318981939491882,-4.4750875597222635,-4.267370336709521,-7.3470259162964116
2,5,1.4285714285714284,1.6582280766035322,-1.6740488169038457,"(0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1)",7.0,10.0,11.0,13.0,7.344666666666667,10.165,11.862333333333334,14.465333333333334,0.0,7.1039872658425836,7.671801408784446,11.326858522855748,1.0,1.0,5.0,7.0,0.18654102667408715,0.06279400054430356,0.12006196941258514,0.003356236524840474,3.0,4.0,6.0,2.8203333333333322,4.517666666666667,7.120666666666667,7.1039872658425836,7.671801408784446,11.326858522855748,-7.103275221339973,-5.230274786770343,-6.974825431513861
2,6,1.7142857142857142,1.6582280766035322,-1.1558783968513928,"(1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0)",7.0,11.0,11.0,14.0,7.598,12.288,11.342666666666666,15.165666666666667,0.0,7.179390581437028,7.000956028016283,11.560281761772305,2.0,12.0,16.0,31.0,0.20977982903773315,0.130344587730659,0.0031549678122933266,0.0032203859398373066,4.0,4.0,7.0,4.69,3.7446666666666664,7.567666666666667,7.179390581437028,7.000956028016283,11.560281761772305,-4.127977355771271,-5.399670444535319,-6.6206664497752525
2,7,2.0,1.6582280766035322,-0.9439412287053339,"(1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1)",7.0,11.0,12.0,13.0,7.525666666666667,11.953,12.381333333333334,13.779,0.0,6.8904904009798775,7.872686527886762,12.096727756931752,2.0,26.0,38.0,41.0,0.11705073595974973,0.00010500115444373174,0.0011376159173722873,0.061598299755882636,4.0,5.0,6.0,4.4273333333333325,4.855666666666667,6.253333333333333,6.8904904009798775,7.872686527886762,12.096727756931752,-4.084476206655927,-5.002907041545654,-9.689680695879414
3,0,0.0,1.6582280766035322,-2.1339800599111283,"(0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1)",8.0,11.0,12.0,13.0,8.296333333333333,11.684333333333333,14.093333333333334,15.133,0.0,6.3746709206177385,7.187626447550824,10.526468679792037,3.0,3.0,6.0,1.0,0.25795303191888536,0.029602029990670388,0.002337551675943446,0.014957970851153161,3.0,4.0,5.0,3.388,5.797000000000001,6.836666666666666,6.3746709206177385,7.187626447550824,10.526468679792037,-4.952581576143654,-2.3059758193962043,-6.118533295272726
3,1,0.2857142857142857,1.6582280766035322,-2.421186659354084,"(0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0)",4.0,9.0,8.0,11.0,4.109333333333334,9.523666666666667,8.322333333333333,12.573333333333334,0.0,9.91776079000549,9.649809557582765,15.409333136049813,1.0,11.0,2.0,4.0,0.14943784477103803,0.07820266899968603,0.11023301249135461,0.00574622295208435,5.0,4.0,7.0,5.414333333333333,4.212999999999999,8.464,9.91776079000549,9.649809557582765,15.409333136049813,-7.467709849601007,-9.015470255530172,-11.51694640756266
3,2,0.5714285714285714,1.6582280766035322,-1.5706683542285036,"(1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0)",6.0,9.0,9.0,12.0,6.846666666666667,10.620333333333333,9.863333333333333,12.951,0.0,7.565601112856192,6.77235086290008,11.573086967474968,3.0,6.0,3.0,20.0,0.30328915145044993,0.03339214185648674,0.01603936727049598,0.00034660909895267966,3.0,3.0,6.0,3.7736666666666663,3.0166666666666666,6.104333333333334,7.565601112856192,6.77235086290008,11.573086967474968,-6.287892163311537,-6.227780981050415,-9.068440820161259
3,3,0.8571428571428571,1.6582280766035322,-1.7467428726033838,"(0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0)",7.0,10.0,10.0,12.0,7.210666666666667,10.349666666666666,10.127333333333333,12.272,0.0,6.3037632455865324,6.246001634251511,10.506183022988253,4.0,8.0,14.0,8.0,0.44406522672984927,0.03982164031624421,0.04655559549765414,0.013277671235983989,3.0,3.0,5.0,3.1389999999999993,2.916666666666666,5.061333333333334,6.3037632455865324,6.246001634251511,10.506183022988253,-5.247899269634509,-5.5207967196671,-9.028802628271816
3,4,1.1428571428571428,1.6582280766035322,-1.3208964052058818,"(1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0)",7.0,12.0,10.0,13.0,7.0,12.155333333333333,11.182666666666666,13.888333333333334,0.0,7.854049886781377,6.756118652505772,11.318981939491882,2.0,20.0,1.0,15.0,0.291363079142938,0.04004514300217319,0.00442179929700432,0.01433660101191465,5.0,3.0,6.0,5.155333333333333,4.182666666666666,6.888333333333334,7.854049886781377,6.756118652505772,11.318981939491882,-4.4750875597222635,-4.267370336709521,-7.3470259162964116
3,5,1.4285714285714284,1.6582280766035322,-1.6740488169038457,"(0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1)",7.0,10.0,11.0,13.0,7.344666666666667,10.165,11.862333333333334,14.465333333333334,0.0,7.1039872658425836,7.671801408784446,11.326858522855748,1.0,1.0,5.0,7.0,0.18654102667408715,0.06279400054430356,0.12006196941258514,0.003356236524840474,3.0,4.0,6.0,2.8203333333333322,4.517666666666667,7.120666666666667,7.1039872658425836,7.671801408784446,11.326858522855748,-7.103275221339973,-5.230274786770343,-6.974825431513861
3,6,1.7142857142857142,1.6582280766035322,-1.1997619718976404,"(1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0)",8.0,12.0,12.0,14.0,8.273333333333333,12.354333333333333,12.877666666666666,14.867666666666667,0.0,7.052480859307638,6.29524179574843,10.29030015217088,2.0,14.0,18.0,5.0,0.15037504686999584,0.016655866129804325,0.000534346343308577,0.05796381153812831,4.0,4.0,6.0,4.0809999999999995,4.604333333333333,6.594333333333333,7.052480859307638,6.29524179574843,10.29030015217088,-4.9273929899939155,-2.803911887343222,-6.128755949191462
3,7,2.0,1.6582280766035322,-1.258895036494085,"(1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0)",7.0,10.0,10.0,13.0,7.090333333333334,11.174333333333333,10.727333333333334,13.678,0.0,7.657807806293553,6.638154149611838,10.860822734304529,4.0,2.0,2.0,41.0,0.12537641017099024,0.06524065729709913,0.004889174324403647,0.057344201783853424,3.0,3.0,6.0,4.084,3.6370000000000005,6.587666666666667,7.657807806293553,6.638154149611838,10.860822734304529,-5.9261884447808475,-4.976598073101546,-7.085867367065845
4,0,0.0,1.6582280766035322,-2.1339800599111283,"(0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1)",8.0,11.0,12.0,13.0,8.296333333333333,11.684333333333333,14.093333333333334,15.133,0.0,6.3746709206177385,7.187626447550824,10.526468679792037,3.0,3.0,6.0,1.0,0.25795303191888536,0.029602029990670388,0.002337551675943446,0.014957970851153161,3.0,4.0,5.0,3.388,5.797000000000001,6.836666666666666,6.3746709206177385,7.187626447550824,10.526468679792037,-4.952581576143654,-2.3059758193962043,-6.118533295272726
4,1,0.2857142857142857,1.6582280766035322,-2.421186659354084,"(0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0)",4.0,9.0,8.0,11.0,4.109333333333334,9.523666666666667,8.322333333333333,12.573333333333334,0.0,9.91776079000549,9.649809557582765,15.409333136049813,1.0,11.0,2.0,4.0,0.14943784477103803,0.07820266899968603,0.11023301249135461,0.00574622295208435,5.0,4.0,7.0,5.414333333333333,4.212999999999999,8.464,9.91776079000549,9.649809557582765,15.409333136049813,-7.467709849601007,-9.015470255530172,-11.51694640756266
4,2,0.5714285714285714,1.6582280766035322,-1.5706683542285036,"(1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0)",6.0,9.0,9.0,12.0,6.846666666666667,10.620333333333333,9.863333333333333,12.951,0.0,7.565601112856192,6.77235086290008,11.573086967474968,3.0,6.0,3.0,20.0,0.30328915145044993,0.03339214185648674,0.01603936727049598,0.00034660909895267966,3.0,3.0,6.0,3.7736666666666663,3.0166666666666666,6.104333333333334,7.565601112856192,6.77235086290008,11.573086967474968,-6.287892163311537,-6.227780981050415,-9.068440820161259
4,3,0.8571428571428571,1.6582280766035322,-1.7467428726033838,"(0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0)",7.0,10.0,10.0,12.0,7.210666666666667,10.349666666666666,10.127333333333333,12.272,0.0,6.3037632455865324,6.246001634251511,10.506183022988253,4.0,8.0,14.0,8.0,0.44406522672984927,0.03982164031624421,0.04655559549765414,0.013277671235983989,3.0,3.0,5.0,3.1389999999999993,2.916666666666666,5.061333333333334,6.3037632455865324,6.246001634251511,10.506183022988253,-5.247899269634509,-5.5207967196671,-9.028802628271816
4,4,1.1428571428571428,1.6582280766035322,-1.9105916857359873,"(1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0)",6.0,11.0,10.0,11.0,6.207333333333334,11.316,10.852,12.276,0.0,7.601925520112013,7.5841824796923545,11.69176082349056,2.0,13.0,6.0,2.0,0.3974944175182597,0.05838870911318786,0.11696563128295326,0.03214668520923809,5.0,4.0,5.0,5.108666666666667,4.644666666666667,6.068666666666666,7.601925520112013,7.5841824796923545,11.69176082349056,-4.134391833023403,-4.874387652779254,-9.324372608230645
4,5,1.4285714285714284,1.6582280766035322,-1.6740488169038457,"(0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1)",7.0,10.0,11.0,13.0,7.344666666666667,10.165,11.862333333333334,14.465333333333334,0.0,7.1039872658425836,7.671801408784446,11.326858522855748,1.0,1.0,5.0,7.0,0.18654102667408715,0.06279400054430356,0.12006196941258514,0.003356236524840474,3.0,4.0,6.0,2.8203333333333322,4.517666666666667,7.120666666666667,7.1039872658425836,7.671801408784446,11.326858522855748,-7.103275221339973,-5.230274786770343,-6.974825431513861
4,6,1.7142857142857142,1.6582280766035322,-1.1997619718976404,"(1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0)",8.0,12.0,12.0,14.0,8.273333333333333,12.354333333333333,12.877666666666666,14.867666666666667,0.0,7.052480859307638,6.29524179574843,10.29030015217088,2.0,14.0,18.0,5.0,0.15037504686999584,0.016655866129804325,0.000534346343308577,0.05796381153812831,4.0,4.0,6.0,4.0809999999999995,4.604333333333333,6.594333333333333,7.052480859307638,6.29524179574843,10.29030015217088,-4.9273929899939155,-2.803911887343222,-6.128755949191462
4,7,2.0,1.6582280766035322,-1.258895036494085,"(1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0)",7.0,10.0,10.0,13.0,7.090333333333334,11.174333333333333,10.727333333333334,13.678,0.0,7.657807806293553,6.638154149611838,10.860822734304529,4.0,2.0,2.0,41.0,0.12537641017099024,0.06524065729709913,0.004889174324403647,0.057344201783853424,3.0,3.0,6.0,4.084,3.6370000000000005,6.587666666666667,7.657807806293553,6.638154149611838,10.860822734304529,-5.9261884447808475,-4.976598073101546,-7.085867367065845
5,0,0.0,1.6582280766035322,-2.1339800599111283,"(0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1)",8.0,11.0,12.0,13.0,8.296333333333333,11.684333333333333,14.093333333333334,15.133,0.0,6.3746709206177385,7.187626447550824,10.526468679792037,3.0,3.0,6.0,1.0,0.25795303191888536,0.029602029990670388,0.002337551675943446,0.014957970851153161,3.0,4.0,5.0,3.388,5.797000000000001,6.836666666666666,6.3746709206177385,7.187626447550824,10.526468679792037,-4.952581576143654,-2.3059758193962043,-6.118533295272726
5,1,0.2857142857142857,1.6582280766035322,-2.421186659354084,"(0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0)",4.0,9.0,8.0,11.0,4.109333333333334,9.523666666666667,8.322333333333333,12.573333333333334,0.0,9.91776079000549,9.649809557582765,15.409333136049813,1.0,11.0,2.0,4.0,0.14943784477103803,0.07820266899968603,0.11023301249135461,0.00574622295208435,5.0,4.0,7.0,5.414333333333333,4.212999999999999,8.464,9.91776079000549,9.649809557582765,15.409333136049813,-7.467709849601007,-9.015470255530172,-11.51694640756266
