step,replica,lambda,beta,phi,syndrome,E0_II,E0_IX,E0_XI,E0_XX,U_II,U_IX,U_XI,U_XX,F_II,F_IX,F_XI,F_XX,g_II,g_IX,g_XI,g_XX,delta_E0_IX,delta_E0_XI,delta_E0_XX,delta_U_IX,delta_U_XI,delta_U_XX,delta_F_IX,delta_F_XI,delta_F_XX,delta_S_IX,delta_S_XI,delta_S_XX
0,0,0.0,2.4423470353692043,-5.288333333333333,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0)",1.0,6.0,6.0,10.0,1.0873333333333333,6.375666666666667,6.523333333333333,10.501333333333333,0.0,9.364433434417963,8.443180132676698,14.898221935589662,1.0,3.0,1.0,71.0,5.0,5.0,9.0,5.288333333333333,5.436,9.414,9.364433434417963,8.443180132676698,14.898221935589662,-9.95525099775216,-7.344577481864103,-13.394373185694171
0,1,0.2857142857142857,2.4423470353692043,-4.109,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1)",2.0,7.0,5.0,10.0,2.01,7.707,6.119,10.264666666666667,0.0,7.8961351025379205,8.920469017766406,15.700885720169106,2.0,7.0,1.0,52.0,5.0,3.0,8.0,5.697,4.109,8.254666666666667,7.8961351025379205,8.920469017766406,15.700885720169106,-5.371051098059841,-11.75127709131256,-18.186251030031364
0,2,0.5714285714285714,2.4423470353692043,-4.147333333333333,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0)",2.0,7.0,6.0,10.0,2.0,7.43,6.147333333333333,10.790666666666667,0.0,8.125240823050191,7.565509156922133,13.907388880529657,1.0,6.0,1.0,22.0,5.0,4.0,8.0,5.43,4.147333333333333,8.790666666666667,8.125240823050191,7.565509156922133,13.907388880529657,-6.58271343378269,-8.348371589112793,-12.496811329836026
0,3,0.8571428571428571,2.4423470353692043,-4.376333333333334,"(1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",4.0,8.0,8.0,10.0,4.234666666666667,8.616666666666667,8.611,11.327,0.0,9.46930510239779,7.903014380020875,13.0200434967961,1.0,2.0,2.0,1.0,4.0,4.0,6.0,4.382000000000001,4.376333333333334,7.092333333333333,9.46930510239779,7.903014380020875,13.0200434967961,-12.424964534859868,-8.613378999070077,-14.47752534426119
0,4,1.1428571428571428,2.4423470353692043,-4.695,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0)",3.0,7.0,8.0,10.0,3.0566666666666666,7.751666666666667,8.821666666666667,12.571333333333333,0.0,10.560667875152518,9.503511529487598,14.012396234455892,1.0,2.0,8.0,1.0,4.0,5.0,7.0,4.695,5.765000000000001,9.514666666666667,10.560667875152518,9.503511529487598,14.012396234455892,-14.325996545339132,-9.130742550737624,-10.985016475782427
0,5,1.4285714285714284,2.4423470353692043,-3.980666666666667,"(1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2.0,6.0,6.0,10.0,2.235333333333333,6.688666666666666,6.216,10.724666666666666,0.0,12.091558134111215,11.991801826311024,17.570366689797822,1.0,1.0,1.0,36.0,4.0,4.0,8.0,4.453333333333333,3.980666666666667,8.489333333333333,12.091558134111215,11.991801826311024,17.570366689797822,-18.65519569766339,-19.565972207099392,-22.1790348962499
0,6,1.7142857142857142,2.4423470353692043,-4.489000000000001,"(1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0)",6.0,10.0,10.0,12.0,6.373333333333333,10.862333333333334,11.486333333333333,14.811333333333334,0.0,6.515720558147246,7.542727486519995,9.817366692127182,1.0,3.0,4.0,6.0,4.0,4.0,6.0,4.489000000000001,5.1129999999999995,8.438,6.515720558147246,7.542727486519995,9.817366692127182,-4.949954946712743,-5.93423772345718,-3.3688921512038474
0,7,2.0,2.4423470353692043,-2.863666666666667,"(1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0)",4.0,7.0,9.0,11.0,4.718666666666667,7.582333333333334,9.693,12.977,0.0,7.234394741899275,9.274622906489581,14.026670396018162,1.0,2.0,21.0,6.0,3.0,5.0,7.0,2.863666666666667,4.974333333333333,8.258333333333333,7.234394741899275,9.274622906489581,14.026670396018162,-10.67483475694931,-10.502799490227263,-14.088280924058596
10,0,0.0,2.4423470353692043,-4.278333333333333,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1)",3.0,8.0,6.0,10.0,3.112,8.385333333333334,7.390333333333333,10.71,0.0,7.951942732296107,8.50976122657979,13.588933964306792,3.0,3.0,2.0,32.0,5.0,3.0,7.0,5.273333333333333,4.278333333333333,7.598000000000001,7.951942732296107,8.50976122657979,13.588933964306792,-6.542093724468817,-10.334615370449043,-14.631939806817366
10,1,0.2857142857142857,2.4423470353692043,-2.8293333333333335,"(0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0)",4.0,9.0,7.0,10.0,4.336666666666667,10.596666666666666,7.166,12.077666666666667,0.0,8.898515031637364,7.034895694893533,12.285494057314173,1.0,6.0,1.0,1.0,5.0,3.0,6.0,6.259999999999999,2.8293333333333335,7.7410000000000005,8.898515031637364,7.034895694893533,12.285494057314173,-6.444169365296602,-10.271442765816863,-11.099231588134236
