step,replica,lambda,beta,phi,syndrome,E0_II,E0_IX,E0_XI,E0_XX,U_II,U_IX,U_XI,U_XX,F_II,F_IX,F_XI,F_XX,g_II,g_IX,g_XI,g_XX,delta_E0_IX,delta_E0_XI,delta_E0_XX,delta_U_IX,delta_U_XI,delta_U_XX,delta_F_IX,delta_F_XI,delta_F_XX,delta_S_IX,delta_S_XI,delta_S_XX
10,6,1.7142857142857142,1.3862943611198906,-1.0144825118321963,"(1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1)",7.0,13.0,11.0,13.0,15.065666666666667,18.336333333333332,17.983666666666668,20.728,0.0,1.0566335620455811,1.0144825118321963,1.4589130807365545,2.0,2.0,12.0,1.0,6.0,4.0,6.0,3.2706666666666653,2.918000000000001,5.6623333333333346,1.0566335620455811,1.0144825118321963,1.4589130807365545,3.0693016082689732,2.6388355601401257,5.827177793592063
10,7,2.0,1.3862943611198906,-0.2763577808892501,"(0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0)",8.0,14.0,13.0,14.0,14.992,20.636333333333333,19.338333333333335,20.584333333333333,0.0,0.8416347099065649,0.2763577808892501,1.5374004464819575,4.0,17.0,5.0,1.0,6.0,5.0,6.0,5.644333333333332,4.346333333333334,5.5923333333333325,0.8416347099065649,0.2763577808892501,1.5374004464819575,6.657954019814788,5.642184158249044,5.621330595761661
20,0,0.0,1.3862943611198906,-0.9647761573507074,"(1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0)",8.0,11.0,12.0,14.0,14.094,17.458,20.352333333333334,21.004666666666665,0.0,0.9647761573507074,1.3358717545518244,1.5717189335550146,2.0,10.0,2.0,6.0,3.0,4.0,6.0,3.363999999999999,6.258333333333335,6.910666666666666,0.9647761573507074,1.3358717545518244,1.5717189335550146,3.3260304841291086,6.823980729494122,7.401353136726505
20,1,0.2857142857142857,1.3862943611198906,-0.746873788688681,"(0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0)",11.0,14.0,15.0,15.0,16.429333333333332,20.325333333333333,20.878,20.845333333333333,0.0,0.8679666011325033,0.746873788688681,0.9259214070626546,52.0,21.0,17.0,2.0,3.0,4.0,4.0,3.896000000000001,4.448666666666668,4.416,0.8679666011325033,0.746873788688681,0.9259214070626546,4.197745626132708,5.131774592774654,4.8382762732542846
20,2,0.5714285714285714,1.3862943611198906,-0.31236292610167016,"(1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0)",9.0,14.0,14.0,13.0,17.569666666666667,20.35033333333333,19.575333333333333,20.966333333333335,0.0,0.31236292610167016,1.3245272456966597,1.319736828515457,3.0,3.0,5.0,1.0,5.0,5.0,4.0,2.780666666666665,2.0056666666666665,3.3966666666666683,0.31236292610167016,1.3245272456966597,1.319736828515457,3.4217955570763854,0.9442597384271878,2.879236123070671
20,3,0.8571428571428571,1.3862943611198906,-0.915685933696386,"(0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0)",7.0,10.0,10.0,14.0,11.52,16.476333333333333,16.484,20.73966666666667,0.0,0.915685933696386,1.296524099602038,1.4635494652109657,9.0,1.0,4.0,4.0,3.0,3.0,7.0,4.956333333333333,4.964000000000002,9.219666666666669,0.915685933696386,1.296524099602038,1.4635494652109657,5.601526705390449,5.084201160264791,10.752261540563028
20,4,1.1428571428571428,1.3862943611198906,-1.941759406714613,"(0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0)",7.0,13.0,11.0,12.0,12.402,20.192,19.829666666666668,18.595666666666666,0.0,1.941759406714613,2.061981934365066,2.308218619441316,5.0,4.0,2.0,1.0,6.0,4.0,5.0,7.790000000000001,7.427666666666669,6.193666666666667,1.941759406714613,2.061981934365066,2.308218619441316,8.107382956943976,7.438418487936801,5.386374718292794
20,5,1.4285714285714284,1.3862943611198906,-0.1333615175397338,"(0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1)",7.0,11.0,13.0,14.0,11.603333333333333,21.511666666666667,18.714,20.788,0.0,0.26898731586929686,0.1333615175397338,0.8665572018653654,1.0,1.0,1.0,1.0,4.0,6.0,7.0,9.908333333333333,7.110666666666665,9.184666666666667,0.26898731586929686,0.1333615175397338,0.8665572018653654,13.362971028893869,9.672598784047443,11.531348246232035
20,6,1.7142857142857142,1.3862943611198906,0.16307442667973612,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0)",6.0,11.0,11.0,13.0,13.348333333333333,16.096333333333334,15.811666666666667,21.172333333333334,0.0,-0.16307442667973612,0.34334660507269954,1.2783405385653503,1.0,4.0,3.0,1.0,5.0,5.0,7.0,2.748000000000001,2.4633333333333347,7.824000000000002,-0.16307442667973612,0.34334660507269954,1.2783405385653503,4.035606062506438,2.9389256470367244,9.074210801197916
20,7,2.0,1.3862943611198906,1.2673333333333332,"(1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1)",6.0,13.0,10.0,14.0,19.598666666666666,18.331333333333333,16.95,19.635666666666665,0.0,1.4106315287928834,1.1217200823001594,1.7431034247661312,1.0,4.0,1.0,7.0,7.0,4.0,8.0,-1.2673333333333332,-2.648666666666667,0.036999999999999034,1.4106315287928834,1.1217200823001594,1.7431034247661312,-3.71244758764278,-5.226865889333868,-2.3651615572406226
30,0,0.0,1.3862943611198906,-1.2512692903468134,"(1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0)",6.0,10.0,11.0,14.0,15.040333333333333,18.836333333333332,18.620666666666665,21.739,0.0,1.2512692903468134,1.7004671715263542,2.2195265868710012,1.0,5.0,2.0,1.0,4.0,5.0,8.0,3.7959999999999994,3.580333333333332,6.698666666666668,1.2512692903468134,1.7004671715263542,2.2195265868710012,3.527745833360829,2.6060478597731054,6.209406635286829
30,1,0.2857142857142857,1.3862943611198906,-0.690266768942951,"(1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1)",9.0,12.0,13.0,15.0,16.844333333333335,18.326333333333334,18.437333333333335,21.436333333333334,0.0,0.7656426740111755,0.8420968080269381,0.690266768942951,5.0,11.0,23.0,2.0,3.0,4.0,6.0,1.4819999999999993,1.593,4.591999999999999,0.7656426740111755,0.8420968080269381,0.690266768942951,0.9930821215652297,1.0409728607791824,5.408950776808476
30,2,0.5714285714285714,1.3862943611198906,-0.0990507321020164,"(0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0)",11.0,14.0,13.0,15.0,17.202,20.859333333333332,20.26,20.141333333333332,0.0,0.0990507321020164,0.765619569105158,0.9506744630439836,17.0,2.0,1.0,4.0,3.0,2.0,4.0,3.65733333333333,3.058,2.9393333333333302,0.0990507321020164,0.765619569105158,0.9506744630439836,4.932827105357987,3.177914064891104,2.756866578073173
30,3,0.8571428571428571,1.3862943611198906,0.5756666666666668,"(0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",8.0,11.0,11.0,15.0,16.847,17.911666666666665,16.271333333333335,20.36766666666667,0.0,0.26271818470289904,0.7007795011814446,1.3529308768289394,2.0,1.0,1.0,2.0,3.0,3.0,7.0,1.064666666666664,-0.5756666666666668,3.520666666666667,0.26271818470289904,0.7007795011814446,1.3529308768289394,1.1117366584550237,-1.76953012476093,3.005119901849814
30,4,1.1428571428571428,1.3862943611198906,-0.27933333333333366,"(0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0)",10.0,11.0,11.0,13.0,16.784333333333333,18.588333333333335,17.063666666666666,19.334,0.0,0.6681784787891089,1.3085232474610655,1.5888165640088274,26.0,3.0,5.0,4.0,1.0,1.0,3.0,1.804000000000002,0.27933333333333366,2.549666666666667,0.6681784787891089,1.3085232474610655,1.5888165640088274,1.5745829700932772,-1.426760174476739,1.332021079196031
30,5,1.4285714285714284,1.3862943611198906,1.2049208488733703,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0)",6.0,9.0,10.0,13.0,20.171666666666667,16.387666666666668,15.741,19.922333333333334,0.0,1.2049208488733703,1.0544848057858438,1.4513346715624325,1.0,1.0,4.0,1.0,3.0,4.0,7.0,-3.783999999999999,-4.430666666666667,-0.24933333333333252,1.2049208488733703,1.0544848057858438,1.4513346715624325,-6.916112840866609,-7.604034556149381,-2.3576264653240133
30,6,1.7142857142857142,1.3862943611198906,1.2673333333333332,"(1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1)",6.0,13.0,10.0,14.0,19.598666666666666,18.331333333333333,16.95,19.635666666666665,0.0,1.4106315287928834,1.1217200823001594,1.7431034247661312,1.0,4.0,1.0,7.0,7.0,4.0,8.0,-1.2673333333333332,-2.648666666666667,0.036999999999999034,1.4106315287928834,1.1217200823001594,1.7431034247661312,-3.71244758764278,-5.226865889333868,-2.3651615572406226
30,7,2.0,1.3862943611198906,0.8610000000000007,"(0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0)",10.0,10.0,12.0,16.0,18.717666666666666,17.856666666666666,19.169,22.68166666666667,0.0,1.6972863961311198,1.2939671566693058,1.9619145863982277,14.0,2.0,2.0,1.0,0.0,2.0,6.0,-0.8610000000000007,0.45133333333333425,3.964000000000002,1.6972863961311198,1.2939671566693058,1.9619145863982277,-3.5465380050862993,-1.1681385177795516,2.7754797193565235
40,0,0.0,1.3862943611198906,-0.33277996138682897,"(0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0)",8.0,12.0,13.0,14.0,12.658666666666667,18.88,21.312333333333335,19.616666666666667,0.0,0.33277996138682897,0.9524073309953824,0.9547717330446266,9.0,5.0,1.0,2.0,4.0,5.0,6.0,6.221333333333332,8.653666666666668,6.958,0.33277996138682897,0.9524073309953824,0.9547717330446266,8.163268334682954,10.676212390563018,8.322241494995767
40,1,0.2857142857142857,1.3862943611198906,-2.281786606955963,"(1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",3.0,7.0,7.0,12.0,7.690666666666667,12.697333333333333,13.319666666666667,18.17866666666667,0.0,2.281786606955963,2.491794799394947,3.8086358130227316,1.0,2.0,1.0,12.0,4.0,4.0,9.0,5.006666666666666,5.629,10.488000000000001,2.281786606955963,2.491794799394947,3.8086358130227316,3.777485861504978,4.349089879274779,9.259564908272731
40,2,0.5714285714285714,1.3862943611198906,-1.626115583958293,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",7.0,9.0,10.0,14.0,13.018333333333333,15.805666666666667,16.230666666666668,19.849666666666668,0.0,1.7038943992524582,1.626115583958293,2.463660725499554,7.0,2.0,2.0,11.0,2.0,3.0,7.0,2.7873333333333346,3.2123333333333353,6.831333333333335,1.7038943992524582,1.626115583958293,2.463660725499554,1.5019652849340637,2.198964721466905,6.054879907457777
40,3,0.8571428571428571,1.3862943611198906,-1.49463326544141,"(0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0)",7.0,11.0,11.0,14.0,15.825,19.838,17.500666666666667,19.842,0.0,1.49463326544141,1.6489586343754121,2.3702783970074495,5.0,3.0,3.0,5.0,4.0,4.0,7.0,4.013000000000002,1.6756666666666682,4.0169999999999995,1.49463326544141,1.6489586343754121,2.3702783970074495,3.491197603350488,0.03702519456197624,2.282840872562879
40,4,1.1428571428571428,1.3862943611198906,-0.3425148284560269,"(0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0)",9.0,13.0,12.0,16.0,14.903666666666666,18.263333333333332,18.582666666666668,20.988666666666667,0.0,0.7786892442763826,0.3425148284560269,1.076549991033669,2.0,12.0,6.0,12.0,4.0,3.0,7.0,3.3596666666666657,3.679000000000002,6.085000000000001,0.7786892442763826,0.3425148284560269,1.076549991033669,3.5779944468373994,4.625350579271544,6.943186005380891
40,5,1.4285714285714284,1.3862943611198906,-1.8389964863789316,"(1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1)",7.0,12.0,11.0,12.0,12.232666666666667,19.953,17.634,19.21,0.0,1.8389964863789316,1.896543105636086,2.31749138839014,7.0,5.0,12.0,6.0,5.0,4.0,5.0,7.720333333333333,5.4013333333333335,6.977333333333334,1.8389964863789316,1.896543105636086,2.31749138839014,8.153264106779522,4.858670929564791,6.459912611984693
40,6,1.7142857142857142,1.3862943611198906,0.8610000000000007,"(0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0)",10.0,10.0,12.0,16.0,18.717666666666666,17.856666666666666,19.169,22.68166666666667,0.0,1.6972863961311198,1.2939671566693058,1.9619145863982277,14.0,2.0,2.0,1.0,0.0,2.0,6.0,-0.8610000000000007,0.45133333333333425,3.964000000000002,1.6972863961311198,1.2939671566693058,1.9619145863982277,-3.5465380050862993,-1.1681385177795516,2.7754797193565235
40,7,2.0,1.3862943611198906,1.2049208488733703,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0)",6.0,9.0,10.0,13.0,20.171666666666667,16.387666666666668,15.741,19.922333333333334,0.0,1.2049208488733703,1.0544848057858438,1.4513346715624325,1.0,1.0,4.0,1.0,3.0,4.0,7.0,-3.783999999999999,-4.430666666666667,-0.24933333333333252,1.2049208488733703,1.0544848057858438,1.4513346715624325,-6.916112840866609,-7.604034556149381,-2.3576264653240133
49,0,0.0,1.3862943611198906,-1.3139991101874886,"(0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0)",7.0,13.0,13.0,14.0,13.234,20.012666666666668,20.506333333333334,20.6,0.0,1.4734999780696714,1.3139991101874886,1.9615988193493055,1.0,2.0,9.0,3.0,6.0,6.0,7.0,6.778666666666668,7.272333333333334,7.366000000000001,1.4734999780696714,1.3139991101874886,1.9615988193493055,7.354522665203098,8.26000513521475,7.492090881965739
49,1,0.2857142857142857,1.3862943611198906,-0.4029033511534771,"(1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1)",5.0,12.0,9.0,11.0,12.936666666666667,21.129,15.380666666666666,18.276,0.0,0.7170915648306215,0.4029033511534771,1.175708546030439,3.0,1.0,7.0,2.0,7.0,4.0,6.0,8.192333333333334,2.443999999999999,5.339333333333332,0.7170915648306215,0.4029033511534771,1.175708546030439,10.362885511683189,2.8295607747966387,5.772009564457005
49,2,0.5714285714285714,1.3862943611198906,-0.001471012349855151,"(0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1)",11.0,12.0,13.0,16.0,16.418333333333333,20.119,18.740333333333332,21.816,0.0,0.19109297604503728,0.001471012349855151,0.6293391317717318,32.0,2.0,7.0,5.0,1.0,2.0,5.0,3.7006666666666668,2.321999999999999,5.397666666666666,0.19109297604503728,0.001471012349855151,0.6293391317717318,4.865302217243489,3.2169362503946424,6.610305573597555
49,3,0.8571428571428571,1.3862943611198906,-1.1055543497224332,"(1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0)",8.0,12.0,13.0,15.0,17.591,20.686666666666667,20.734,22.294333333333334,0.0,1.1055543497224332,1.4508879767127378,1.409029588642257,3.0,1.0,2.0,7.0,4.0,5.0,7.0,3.0956666666666663,3.1430000000000007,4.703333333333333,1.1055543497224332,1.4508879767127378,1.409029588642257,2.7588814829750308,2.3457653562663014,4.5668747050813785
49,4,1.1428571428571428,1.3862943611198906,-1.1901568139274445,"(0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0)",5.0,9.0,8.0,11.0,11.650666666666666,14.496333333333334,14.446333333333333,17.64,0.0,1.1901568139274445,2.2072578817750896,2.931142288975198,2.0,6.0,1.0,10.0,4.0,3.0,6.0,2.845666666666668,2.7956666666666674,5.9893333333333345,1.1901568139274445,2.2072578817750896,2.931142288975198,2.2950239736308062,0.8157077805286009,4.239553000021034
49,5,1.4285714285714284,1.3862943611198906,-1.268890632003715,"(1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1)",7.0,14.0,9.0,12.0,14.003333333333334,20.663,16.261,19.358,0.0,1.268890632003715,1.4993389646338788,1.7909613867661267,9.0,4.0,4.0,2.0,7.0,2.0,5.0,6.659666666666666,2.2576666666666654,5.354666666666667,1.268890632003715,1.4993389646338788,1.7909613867661267,7.473202418913493,1.0512654172090565,4.9403445342192995
49,6,1.7142857142857142,1.3862943611198906,0.8610000000000007,"(0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0)",10.0,10.0,12.0,16.0,18.717666666666666,17.856666666666666,19.169,22.68166666666667,0.0,1.6972863961311198,1.2939671566693058,1.9619145863982277,14.0,2.0,2.0,1.0,0.0,2.0,6.0,-0.8610000000000007,0.45133333333333425,3.964000000000002,1.6972863961311198,1.2939671566693058,1.9619145863982277,-3.5465380050862993,-1.1681385177795516,2.7754797193565235
