step,replica,lambda,beta,phi,syndrome,E0_II,E0_IX,E0_XI,E0_XX,U_II,U_IX,U_XI,U_XX,F_II,F_IX,F_XI,F_XX,g_II,g_IX,g_XI,g_XX,Z_II,Z_IX,Z_XI,Z_XX,delta_E0_IX,delta_E0_XI,delta_E0_XX,delta_U_IX,delta_U_XI,delta_U_XX,delta_F_IX,delta_F_XI,delta_F_XX,delta_S_IX,delta_S_XI,delta_S_XX
0,0,0.0,1.3862943611198906,-1.064496931727266,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1)",8.0,11.0,11.0,14.0,13.416,21.089,18.114333333333335,21.202,0.0,1.4045164303332769,1.064496931727266,1.9874994189962278,2.0,1.0,4.0,1.0,0.11907078729663113,0.02269356855595125,0.04662656862563375,0.028356595413154027,3.0,3.0,6.0,7.672999999999998,4.698333333333334,7.786000000000001,1.4045164303332769,1.064496931727266,1.9874994189962278,8.68996342540166,5.037566912778686,8.03842865839594
0,1,0.2857142857142857,1.3862943611198906,-1.4640192649666792,"(1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0)",4.0,8.0,8.0,11.0,11.643666666666666,15.939666666666668,14.302,19.053333333333335,0.0,1.4640192649666792,1.9260403689865808,2.5624110938233264,1.0,3.0,2.0,1.0,0.18058285355979525,0.0448352607004828,0.09189432838856179,0.03313414318988105,4.0,4.0,7.0,4.296000000000001,2.658333333333333,7.409666666666668,1.4640192649666792,1.9260403689865808,2.5624110938233264,3.9259589237768573,1.015173607161672,6.719723067539689
0,2,0.5714285714285714,1.3862943611198906,-1.865913701890676,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0)",5.0,9.0,9.0,12.0,13.144666666666666,16.217666666666666,17.587666666666667,18.153,0.0,1.865913701890676,2.2116016041065993,3.06403400675922,3.0,15.0,4.0,1.0,0.1497830829619028,0.051743633638205146,0.027207275706593002,0.011385014288555083,4.0,4.0,7.0,3.0730000000000004,4.443000000000001,5.008333333333333,1.865913701890676,2.2116016041065993,3.06403400675922,1.6733769284540396,3.0933750136389926,2.695371192758893
0,3,0.8571428571428571,1.3862943611198906,-0.7062784688138858,"(0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1)",8.0,12.0,10.0,13.0,12.720666666666666,19.122,18.795666666666666,20.998666666666665,0.0,0.7062784688138858,0.7982282931328324,1.5480903163332593,6.0,3.0,4.0,2.0,0.11163418579691453,0.05716203299701033,0.05931233546415354,0.033237391289738405,4.0,2.0,5.0,6.4013333333333335,6.074999999999999,8.277999999999999,0.7062784688138858,0.7982282931328324,1.5480903163332593,7.895022444951713,7.315158862146934,9.329635845313348
0,4,1.1428571428571428,1.3862943611198906,-1.4515657206226198,"(0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0)",6.0,11.0,9.0,12.0,10.291,19.048333333333332,16.167666666666666,18.842333333333332,0.0,1.9715955420200486,1.4515657206226198,2.3003552497596305,2.0,12.0,1.0,1.0,0.1561895575262444,0.03796660441346615,0.06170387976591003,0.05113130995800428,5.0,3.0,6.0,8.757333333333332,5.876666666666665,8.551333333333332,1.9715955420200486,1.4515657206226198,2.3003552497596305,9.407030036135744,6.134492488887153,8.665695668742243
0,5,1.4285714285714284,1.3862943611198906,-1.6831538952830358,"(0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1)",7.0,14.0,10.0,14.0,13.065333333333333,21.659,19.053333333333335,19.883333333333333,0.0,1.6831538952830358,1.703748068181005,2.14079276879473,6.0,17.0,5.0,4.0,0.07931137202374208,0.05282769877438981,0.06342152737632728,0.06787987334410076,7.0,3.0,7.0,8.593666666666666,5.988000000000001,6.818,1.6831538952830358,1.703748068181005,2.14079276879473,9.580004887416113,5.939234294697672,6.483986010409041
0,6,1.7142857142857142,1.3862943611198906,-1.7875957721227416,"(1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1)",7.0,10.0,10.0,15.0,13.558666666666667,16.712,16.38,20.733333333333334,0.0,1.7875957721227416,1.8411837508153643,2.460918943318673,1.0,3.0,1.0,6.0,0.14053452954730866,0.04610424744552725,0.06192725261560874,0.029698234909815345,3.0,3.0,8.0,3.1533333333333324,2.8213333333333317,7.174666666666667,1.7875957721227416,1.8411837508153643,2.460918943318673,1.8933142798758735,1.358775839298673,6.5346418886190465
0,7,2.0,1.3862943611198906,-1.1343199577156708,"(1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1)",6.0,10.0,9.0,14.0,12.226666666666667,16.877,15.751333333333333,20.521,0.0,1.293697599432422,1.1343199577156708,1.8450884799325182,2.0,1.0,2.0,4.0,0.15057081810375364,0.03294538966773058,0.06569475404198243,0.03163200592422312,4.0,3.0,8.0,4.650333333333332,3.5246666666666666,8.294333333333334,1.293697599432422,1.1343199577156708,1.8450884799325182,4.653285190240358,3.313724163740254,8.940551773751027
1,0,0.0,1.3862943611198906,-1.064496931727266,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1)",8.0,11.0,11.0,14.0,13.416,21.089,18.114333333333335,21.202,0.0,1.4045164303332769,1.064496931727266,1.9874994189962278,2.0,1.0,4.0,1.0,0.11907078729663113,0.02269356855595125,0.04662656862563375,0.028356595413154027,3.0,3.0,6.0,7.672999999999998,4.698333333333334,7.786000000000001,1.4045164303332769,1.064496931727266,1.9874994189962278,8.68996342540166,5.037566912778686,8.03842865839594
1,1,0.2857142857142857,1.3862943611198906,-0.6656600440330729,"(1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0)",5.0,8.0,9.0,13.0,11.821,16.387666666666668,15.044333333333332,20.534666666666666,0.0,0.7812846953858121,0.6656600440330729,1.2099115085734031,1.0,1.0,7.0,2.0,0.18989563508646098,0.10918040088131721,0.06478985208962641,0.06493813195478491,3.0,4.0,8.0,4.566666666666668,3.2233333333333327,8.713666666666667,0.7812846953858121,0.6656600440330729,1.2099115085734031,5.247653681471546,3.5456880585439126,10.402413462888985
