step,replica,lambda,beta,phi,syndrome,E0_II,E0_IX,E0_XI,E0_XX,U_II,U_IX,U_XI,U_XX,F_II,F_IX,F_XI,F_XX,g_II,g_IX,g_XI,g_XX,Z_II,Z_IX,Z_XI,Z_XX,delta_E0_IX,delta_E0_XI,delta_E0_XX,delta_U_IX,delta_U_XI,delta_U_XX,delta_F_IX,delta_F_XI,delta_F_XX,delta_S_IX,delta_S_XI,delta_S_XX
0,0,0.0,1.9924301646902063,-4.861333333333334,"(0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1)",3.0,8.0,7.0,11.0,3.1346666666666665,9.219333333333333,7.996,13.324333333333334,0.0,7.211722740717376,5.995631920642238,9.29002664550573,1.0,7.0,2.0,21.0,0.126202467370503,0.1099275963924748,0.09042271167701846,0.028058450538164772,5.0,4.0,8.0,6.084666666666667,4.861333333333334,10.189666666666668,7.211722740717376,5.995631920642238,9.29002664550573,-2.245580519235952,-2.2600107211197478,1.7924699155235877
0,1,0.2857142857142857,1.9924301646902063,-3.7893333333333334,"(0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1)",8.0,12.0,11.0,13.0,9.878666666666666,15.221,13.668,16.894666666666666,0.0,5.263579870965645,4.994125829304235,6.461672405219747,6.0,4.0,2.0,3.0,0.1872389300759136,0.042188245662878515,0.006562543204718964,0.00898263649041103,4.0,3.0,5.0,5.342333333333334,3.7893333333333334,7.016,5.263579870965645,4.994125829304235,6.461672405219747,0.1569107739951783,-2.400464911164829,1.104459020960346
0,2,0.5714285714285714,1.9924301646902063,-3.546237897680334,"(0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0)",8.0,12.0,13.0,14.0,10.7,14.799333333333333,15.166666666666666,16.93,0.0,3.8506480196755843,3.546237897680334,6.00246152848454,1.0,7.0,19.0,12.0,0.14641119586554283,0.0039134105506591415,0.028920426781799,0.017807332274751547,4.0,5.0,6.0,4.099333333333334,4.466666666666667,6.23,3.8506480196755843,3.546237897680334,6.00246152848454,0.49548812044714563,1.8338900437770425,0.4533545142749067
0,3,0.8571428571428571,1.9924301646902063,-4.879666666666667,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0)",4.0,8.0,8.0,10.0,4.486666666666666,9.484333333333334,9.366333333333333,12.738,0.0,6.359161873246437,6.183385256494877,9.460733634393799,2.0,2.0,5.0,3.0,0.18733482498490256,0.004892921455500267,0.1018900250090906,0.06881818631871546,4.0,4.0,6.0,4.997666666666667,4.879666666666667,8.251333333333333,6.359161873246437,6.183385256494877,9.460733634393799,-2.712684118670657,-2.597568244641104,-2.4096456410182894
0,4,1.1428571428571428,1.9924301646902063,-4.888333333333333,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1)",3.0,7.0,7.0,10.0,3.3613333333333335,8.463333333333333,8.249666666666666,11.978666666666667,0.0,6.6314938695901775,5.351656353301423,9.01170628961145,2.0,2.0,2.0,18.0,0.3674124758982233,0.013628880946764097,0.040330027298855306,0.03540401414279972,4.0,4.0,7.0,5.101999999999999,4.888333333333333,8.617333333333335,6.6314938695901775,5.351656353301423,9.01170628961145,-3.0474097224802192,-0.9231387609797858,-0.7857605742265683
0,5,1.4285714285714284,1.9924301646902063,-3.847666666666667,"(0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0)",6.0,11.0,9.0,12.0,6.593333333333334,13.353666666666667,10.441,13.648666666666667,0.0,4.452339791299087,4.6885091801537015,6.818051747344004,3.0,23.0,4.0,9.0,0.20206105515575562,0.062291058324921454,0.010750761282980708,0.036305226011333895,5.0,3.0,6.0,6.7603333333333335,3.847666666666667,7.0553333333333335,4.452339791299087,4.6885091801537015,6.818051747344004,4.598515953059226,-1.6753199876254992,0.47276698945067286
0,6,1.7142857142857142,1.9924301646902063,-4.26862666105818,"(0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0)",3.0,7.0,7.0,10.0,3.4,8.403666666666666,9.077666666666667,13.092333333333332,0.0,4.761066845317836,4.26862666105818,7.551686672095879,1.0,1.0,2.0,2.0,0.44142433211310117,0.04437686891246599,0.09039568919832314,0.004346966831253982,4.0,4.0,7.0,5.003666666666666,5.677666666666667,9.692333333333332,4.761066845317836,4.26862666105818,7.551686672095879,0.4833632020038641,2.807413810429607,4.26508897979288
0,7,2.0,1.9924301646902063,-4.6773958474573165,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1)",3.0,8.0,7.0,10.0,3.5136666666666665,9.762333333333334,8.839333333333334,12.423666666666668,0.0,5.9459650642591,4.6773958474573165,9.406760915043636,1.0,7.0,3.0,2.0,0.23627736130618887,0.00600197598143317,0.11973003887294503,0.0030558829604158057,5.0,4.0,7.0,6.248666666666668,5.325666666666668,8.91,5.9459650642591,4.6773958474573165,9.406760915043636,0.6031118035368986,1.2916343350811423,-0.9897614317720485
1,0,0.0,1.9924301646902063,-4.861333333333334,"(0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1)",3.0,8.0,7.0,11.0,3.1346666666666665,9.219333333333333,7.996,13.324333333333334,0.0,7.211722740717376,5.995631920642238,9.29002664550573,1.0,7.0,2.0,21.0,0.126202467370503,0.1099275963924748,0.09042271167701846,0.028058450538164772,5.0,4.0,8.0,6.084666666666667,4.861333333333334,10.189666666666668,7.211722740717376,5.995631920642238,9.29002664550573,-2.245580519235952,-2.2600107211197478,1.7924699155235877
1,1,0.2857142857142857,1.9924301646902063,-2.636859563346312,"(0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1)",8.0,11.0,11.0,11.0,8.903,12.735666666666667,12.855666666666666,13.367666666666667,0.0,2.636859563346312,2.6842794012659392,4.882394773290998,24.0,17.0,17.0,1.0,0.42436090175177477,0.01745696409777529,0.01045770331070932,0.0027165424907990253,3.0,3.0,3.0,3.8326666666666664,3.9526666666666657,4.464666666666666,2.636859563346312,2.6842794012659392,4.882394773290998,2.3825621438062923,2.5271730480933297,-0.8322940802772457
