step,replica,lambda,beta,phi,syndrome,E0_II,E0_IX,E0_XI,E0_XX,U_II,U_IX,U_XI,U_XX,F_II,F_IX,F_XI,F_XX,g_II,g_IX,g_XI,g_XX,Z_II,Z_IX,Z_XI,Z_XX,delta_E0_IX,delta_E0_XI,delta_E0_XX,delta_U_IX,delta_U_XI,delta_U_XX,delta_F_IX,delta_F_XI,delta_F_XX,delta_S_IX,delta_S_XI,delta_S_XX
0,0,0.0,2.4423470353692043,-3.1226666666666665,"(0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1)",5.0,8.0,9.0,11.0,5.350666666666666,8.473333333333333,9.807333333333334,13.199333333333334,0.0,8.205471923162069,7.926962949562134,12.86762747319442,1.0,2.0,7.0,2.0,0.17782384711645408,0.21831164150901133,0.0243899487244127,0.013203569283613593,3.0,4.0,6.0,3.1226666666666665,4.456666666666668,7.848666666666667,8.205471923162069,7.926962949562134,12.86762747319442,-12.413974349560554,-8.475667838382511,-12.258044046457286
0,1,0.2857142857142857,2.4423470353692043,-5.433666666666667,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2.0,7.0,6.0,10.0,2.005333333333333,7.478,7.439,10.148666666666667,0.0,10.25468249740468,9.189629229658735,14.319765608857105,2.0,2.0,2.0,59.0,0.19060111941955576,0.11403815109876608,0.0637454045195152,0.0034838210160288625,5.0,4.0,8.0,5.472666666666667,5.433666666666667,8.143333333333334,10.25468249740468,9.189629229658735,14.319765608857105,-11.679342187291589,-9.173364030681395,-15.084991057284151
0,2,0.5714285714285714,2.4423470353692043,-5.117333333333333,"(1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0)",5.0,9.0,9.0,12.0,5.077333333333334,10.385,10.194666666666667,13.124666666666666,0.0,8.431443298312285,6.634947799257184,11.716495041046352,1.0,3.0,6.0,25.0,0.28284267621318404,0.12361301834322869,0.004061388515233262,0.0013062361525747056,4.0,4.0,7.0,5.307666666666666,5.117333333333333,8.047333333333333,8.431443298312285,6.634947799257184,11.716495041046352,-7.629346595455276,-3.706541191682537,-8.9613662191231
0,3,0.8571428571428571,2.4423470353692043,-4.452333333333333,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0)",3.0,7.0,7.0,11.0,3.104,7.556333333333333,8.070666666666666,12.462666666666667,0.0,7.821385714660981,6.780457408186625,12.929866616812411,3.0,10.0,6.0,8.0,0.30434844146952367,0.0030864044804938774,0.07583940001023419,0.00020946944438083665,4.0,4.0,8.0,4.452333333333333,4.966666666666666,9.358666666666668,7.821385714660981,6.780457408186625,12.929866616812411,-8.22839509553914,-4.429906440331383,-8.722109610949106
0,4,1.1428571428571428,2.4423470353692043,-3.3459999999999996,"(1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1)",2.0,5.0,7.0,10.0,2.002666666666667,5.3486666666666665,7.6866666666666665,10.444,0.0,9.40296824319823,9.531815617908599,16.242069117423004,2.0,1.0,5.0,91.0,0.5402662108580164,0.11768346305065296,0.12018428472557192,0.0027885056077793075,3.0,5.0,8.0,3.3459999999999996,5.683999999999999,8.441333333333334,9.40296824319823,9.531815617908599,16.242069117423004,-14.793218432100616,-9.397701067046391,-19.05210391596987
0,5,1.4285714285714284,2.4423470353692043,-4.165333333333334,"(0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1)",5.0,8.0,9.0,11.0,5.2973333333333334,9.462666666666667,9.601666666666667,11.485,0.0,7.181246556690713,7.0267545381089676,11.111498543196118,2.0,2.0,10.0,6.0,0.1864890677629381,0.02883852751870235,0.13792323333778628,0.05696459093938231,3.0,4.0,6.0,4.165333333333334,4.304333333333333,6.187666666666666,7.181246556690713,7.0267545381089676,11.111498543196118,-7.3659067199976755,-6.649097358510028,-12.025706186298095
0,6,1.7142857142857142,2.4423470353692043,-4.617666666666667,"(1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",4.0,8.0,8.0,11.0,4.068,8.871,8.685666666666666,12.271,0.0,7.574450860790515,7.843095466086487,13.391863695741778,1.0,3.0,3.0,16.0,0.31899654221941043,0.13796994857038958,0.059365237842992545,0.010801104234289741,4.0,4.0,7.0,4.803000000000001,4.617666666666667,8.203000000000001,7.574450860790515,7.843095466086487,13.391863695741778,-6.768844793523142,-7.877616466057449,-12.673005864229822
0,7,2.0,2.4423470353692043,-2.844333333333334,"(0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1)",5.0,8.0,9.0,11.0,6.225666666666666,9.07,10.230666666666666,12.558666666666667,0.0,6.463291508454652,8.451945444814745,11.868395458051676,1.0,2.0,1.0,3.0,0.3721423071707034,0.02176634964616327,0.0913162937766542,0.0040534107005812964,3.0,4.0,6.0,2.844333333333334,4.005,6.333000000000001,6.463291508454652,8.451945444814745,11.868395458051676,-8.838751770132696,-10.86098402359188,-13.519356686568667
1,0,0.0,2.4423470353692043,-3.1226666666666665,"(0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1)",5.0,8.0,9.0,11.0,5.350666666666666,8.473333333333333,9.807333333333334,13.199333333333334,0.0,8.205471923162069,7.926962949562134,12.86762747319442,1.0,2.0,7.0,2.0,0.17782384711645408,0.21831164150901133,0.0243899487244127,0.013203569283613593,3.0,4.0,6.0,3.1226666666666665,4.456666666666668,7.848666666666667,8.205471923162069,7.926962949562134,12.86762747319442,-12.413974349560554,-8.475667838382511,-12.258044046457286
1,1,0.2857142857142857,2.4423470353692043,-5.433666666666667,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2.0,7.0,6.0,10.0,2.005333333333333,7.478,7.439,10.148666666666667,0.0,10.25468249740468,9.189629229658735,14.319765608857105,2.0,2.0,2.0,59.0,0.19060111941955576,0.11403815109876608,0.0637454045195152,0.0034838210160288625,5.0,4.0,8.0,5.472666666666667,5.433666666666667,8.143333333333334,10.25468249740468,9.189629229658735,14.319765608857105,-11.679342187291589,-9.173364030681395,-15.084991057284151
